#{"t_start": 1606209166.0215273, "env_id": null}
r,l,t
269.3132,500,198.465901
289.559697,500,199.504377
291.440279,500,200.541026
309.260871,500,201.562146
303.683031,500,398.67736
308.397532,500,399.712107
269.758148,500,400.778663
312.950326,500,401.808536
367.225397,500,598.595292
314.669621,500,599.625463
320.933218,500,600.665329
317.122713,500,601.774473
389.6064,500,798.486554
382.443718,500,799.508716
336.154037,500,800.543603
290.830642,500,801.570458
348.167709,500,998.501677
309.078466,500,999.535543
300.506759,500,1000.579788
489.876495,500,1001.594983
285.850579,500,1198.18195
278.160279,500,1199.217624
347.033893,500,1200.250548
360.872201,500,1201.274546
256.478118,500,1397.972784
391.396601,500,1399.009131
314.65016,500,1400.044918
349.071281,500,1401.072296
281.95575,500,1597.303561
353.170535,500,1598.338498
388.492014,500,1599.369168
354.92139,500,1600.397227
383.4456,500,1794.909957
339.858591,500,1795.945004
354.630019,500,1796.985123
247.455797,500,1798.026291
355.155343,500,1992.67687
457.639365,500,1993.696577
395.398574,500,1994.716243
366.389323,500,1995.740389
343.759696,500,2190.730504
332.971237,500,2191.771611
397.114489,500,2192.802513
424.65526,500,2193.827064
410.707258,500,2387.898039
371.59971,500,2388.927728
430.470396,500,2389.951875
271.92367,500,2390.992138
322.182061,500,2586.212879
373.290494,500,2587.238355
286.273081,500,2588.287344
299.907487,500,2589.317219
387.189735,500,2784.215382
362.41867,500,2785.239461
382.7393,500,2786.269335
432.990435,500,2787.289024
404.063241,500,2982.045666
387.142706,500,2983.065998
412.713469,500,2984.086873
295.043221,500,2985.122348
395.545625,500,3180.159937
375.073228,500,3181.184283
324.292272,500,3182.222409
300.069137,500,3183.258487
371.862895,500,3377.358689
358.259498,500,3378.386589
376.784486,500,3379.42602
334.080113,500,3380.459554
425.836177,500,3575.429039
301.188168,500,3576.467281
364.654809,500,3577.488586
356.126674,500,3578.520055
377.043459,500,3772.947983
323.833811,500,3773.981718
383.289212,500,3775.021514
430.155401,500,3776.039232
336.372364,500,8672.423048
420.92128,500,8673.444118
340.983754,500,8674.483806
387.930722,500,8675.513918
346.565761,500,8871.116472
394.744266,500,8872.141367
338.729451,500,8873.166671
364.3836,500,8874.180004
311.972382,500,9068.649582
338.502556,500,9069.685146
345.487173,500,9070.712214
378.597684,500,9071.738816
331.298929,500,9267.528858
388.748842,500,9268.544742
367.158173,500,9269.560303
262.962212,500,9270.604757
339.604587,500,9466.368681
340.052516,500,9467.392601
288.866703,500,9468.420374
357.978845,500,9469.440232
397.792411,500,9664.856701
347.291719,500,9665.885792
383.370693,500,9666.911673
349.426182,500,9667.934248
360.980913,500,9862.55362
393.936732,500,9863.573727
354.130317,500,9864.619791
442.300119,500,9865.641174
252.581643,500,10061.437863
372.553787,500,10062.473601
411.482725,500,10063.506961
413.69217,500,10064.537544
300.167331,500,10259.574849
366.814686,500,10260.618972
350.109534,500,10261.65907
314.248603,500,10262.70433
372.231002,500,10458.386675
361.834133,500,10459.412756
272.579755,500,10460.540608
394.126324,500,10461.755262
320.063568,500,10659.305725
259.336463,500,10660.347165
334.91356,500,10661.397493
311.604225,500,10662.43671
306.461367,500,10860.867872
321.378776,500,10861.926454
247.709956,500,10862.99792
321.896729,500,10864.033719
314.173026,500,11060.430705
308.30213,500,11061.481771
293.538281,500,11062.530805
327.243321,500,11063.555804
289.014386,500,11259.345828
310.803786,500,11260.38475
338.243162,500,11261.433051
357.459668,500,11262.475137
277.922277,500,11460.000529
335.662612,500,11461.035011
375.278987,500,11462.05966
299.32972,500,11463.105046
322.505636,500,11660.438657
367.082736,500,11661.475918
260.89253,500,11662.535453
329.192701,500,11663.560572
253.538044,500,11859.982686
326.745519,500,11861.009484
378.995182,500,11862.043473
384.090602,500,11863.066896
302.417505,500,12060.550817
366.625045,500,12061.582377
278.938306,500,12062.637394
371.462991,500,12063.735302
222.659099,500,12260.113867
302.779705,500,12261.156882
281.487467,500,12262.20846
406.826101,500,12263.241919
398.825345,500,12459.466341
410.141122,500,12460.499201
358.029279,500,12461.55054
349.374817,500,12462.583332
403.568741,500,12657.757053
375.433088,500,12658.787549
409.944813,500,12659.808819
405.541852,500,12660.837811
380.228094,500,12856.686642
385.431165,500,12857.706976
387.079649,500,12858.73374
298.03776,500,12859.768068
329.917352,500,13055.771399
382.308529,500,13056.795762
380.717321,500,13057.823477
384.854729,500,13058.845047
377.937746,500,13254.176726
342.639819,500,13255.20023
413.127846,500,13256.226548
379.501961,500,13257.268143
324.856305,500,13451.651816
380.063783,500,13452.674673
338.145052,500,13453.714188
447.926186,500,13454.72987
372.474131,500,13649.727156
343.311805,500,13650.763103
276.833082,500,13651.809176
354.737128,500,13652.839695
382.64989,500,13848.130604
366.792673,500,13849.180752
339.457629,500,13850.216479
358.163959,500,13851.255221
353.774149,500,14045.528118
422.904744,500,14046.545883
407.825609,500,14047.573064
364.637793,500,14048.600244
320.271511,500,14243.77206
346.025406,500,14244.801538
328.247368,500,14245.830391
349.500774,500,14246.853018
388.621509,500,14442.00523
371.05883,500,14443.085723
289.510137,500,14444.11376
377.05725,500,14445.132992
337.663377,500,14637.750202
419.670029,500,14638.770095
292.266061,500,14639.795774
385.823071,500,14640.810844
385.729649,500,14833.071111
342.993597,500,14834.098416
423.737054,500,14835.12243
430.800246,500,14836.132988
371.802963,500,15028.715579
397.219659,500,15029.728962
397.381237,500,15030.75596
363.762879,500,15031.778331
378.635115,500,15224.74723
295.430903,500,15225.775457
297.227076,500,15226.825595
330.699697,500,15227.847351
430.654677,500,15422.683656
352.914354,500,15423.69559
312.513396,500,15424.723351
240.235131,500,15425.756992
301.396643,500,15620.411666
355.177436,500,15621.443397
354.534323,500,15622.509175
401.382993,500,15623.525553
443.559621,500,15817.539712
305.361799,500,15818.568774
330.376306,500,15819.601435
360.092983,500,15820.62728
333.603045,500,16014.074641
377.130618,500,16015.095545
360.580535,500,16016.136557
353.482425,500,16017.223985
374.894532,500,16211.461745
316.931432,500,16212.559113
344.225692,500,16213.59344
420.790551,500,16214.618279
305.143153,500,16409.176703
372.2083,500,16410.195734
328.457721,500,16411.238913
323.903449,500,16412.257936
296.686297,500,16606.999143
364.154628,500,16608.025612
305.302014,500,16609.065056
332.530851,500,16610.095374
374.390414,500,16805.786825
370.038067,500,16806.819458
350.666123,500,16807.848502
354.573704,500,16808.872503
359.749022,500,17002.374836
397.867681,500,17003.405711
378.92007,500,17004.437876
334.102153,500,17005.468657
375.888404,500,17200.607811
367.875309,500,17201.638286
378.118069,500,17202.666767
337.546584,500,17203.7024
426.545661,500,17397.58506
351.903306,500,17398.610327
326.683409,500,17399.650128
368.494853,500,17400.687772
342.196485,500,17595.329821
349.116407,500,17596.358046
361.135843,500,17597.388483
325.65616,500,17598.421104
