# {"t_start": 1607074660.0333602, "env_id": "antgoal-v0"} 
r,l,t
102.119538,150,518.553743
105.747103,150,518.803428
103.474265,150,519.059875
82.699367,150,519.312434
103.913419,150,519.564514
98.636747,150,519.820589
100.549492,150,520.081619
110.488109,150,520.333475
95.781047,150,520.584605
92.318284,150,520.835482
90.20789,150,1058.931877
88.713023,150,1059.189378
90.834803,150,1059.451916
91.11671,150,1059.705687
91.617775,150,1059.971712
91.783924,150,1060.232398
89.056552,150,1060.490195
89.117624,150,1060.742298
88.896549,150,1060.994004
83.297204,150,1061.25404
103.618519,150,1619.789236
88.462043,150,1620.100546
114.517405,150,1620.378544
100.910088,150,1620.731173
116.879137,150,1621.025789
86.008104,150,1621.514398
99.093213,150,1621.927016
112.533965,150,1622.225902
106.216284,150,1622.493964
102.26871,150,1622.768296
105.555063,150,2116.402907
102.666289,150,2116.630521
110.842598,150,2116.861966
90.616608,150,2117.0902
110.2981,150,2117.327282
103.871853,150,2117.560127
105.620772,150,2117.790847
103.303929,150,2118.024107
102.599789,150,2118.254662
121.292813,150,2118.485601
97.06409,150,2602.541397
91.84222,150,2602.765122
85.550271,150,2602.999189
114.310009,150,2603.216836
98.283928,150,2603.448711
102.199281,150,2603.674456
113.863041,150,2603.915005
105.774463,150,2604.153412
103.880682,150,2604.392459
108.400271,150,2604.619016
88.872416,150,3080.363608
83.011092,150,3080.58938
95.783247,150,3080.820585
104.395482,150,3081.059137
99.992368,150,3081.293595
104.573016,150,3081.531501
110.049921,150,3081.758213
90.192381,150,3081.98996
99.772354,150,3082.219852
95.879934,150,3082.450566
104.628565,150,3577.214922
103.747122,150,3577.501021
99.803081,150,3577.739546
105.293536,150,3578.014439
103.818829,150,3578.253856
104.750572,150,3578.532652
97.71853,150,3578.798432
123.961225,150,3579.078293
112.333383,150,3579.318549
106.73602,150,3579.6093
110.080727,150,4085.989295
103.595104,150,4086.258095
103.130342,150,4086.506198
84.95453,150,4086.759842
100.857723,150,4087.020784
118.972412,150,4087.278529
105.80094,150,4087.538588
97.81232,150,4087.801538
114.731133,150,4088.062968
92.06558,150,4088.323391
95.809701,150,4606.199065
118.658118,150,4606.548893
106.959479,150,4606.809184
92.964781,150,4607.105754
109.822811,150,4607.392287
116.371449,150,4607.707397
94.683703,150,4608.019037
107.771549,150,4608.269693
99.919707,150,4608.579589
89.448607,150,4608.893344
104.278531,150,5137.4608
105.831324,150,5137.781535
105.572466,150,5138.054363
107.554477,150,5138.379201
91.554667,150,5138.667457
119.456625,150,5138.970383
107.859662,150,5139.275532
102.900576,150,5139.548043
112.180689,150,5139.863947
105.311676,150,5140.132415
96.483218,150,5695.721862
107.019489,150,5696.024383
111.995758,150,5696.3222
115.375187,150,5696.61747
120.400226,150,5696.93385
117.791103,150,5697.240424
99.199124,150,5697.532705
96.160122,150,5697.827218
118.433351,150,5698.127947
94.430795,150,5698.431408
112.790644,150,6187.480661
115.642401,150,6187.696059
105.630974,150,6187.913103
104.432034,150,6188.129057
103.661421,150,6188.349333
101.119983,150,6188.572623
106.831715,150,6188.788267
98.465384,150,6189.005301
103.95775,150,6189.224507
102.683507,150,6189.442499
117.551303,150,6632.545935
104.481833,150,6632.768702
111.451646,150,6632.990293
107.864031,150,6633.212254
93.628318,150,6633.443389
92.680645,150,6633.66627
96.505547,150,6633.888943
107.037596,150,6634.108838
112.179057,150,6634.361101
85.112965,150,6634.626951
106.168001,150,7076.950098
93.535739,150,7077.171861
109.370517,150,7077.395996
116.951322,150,7077.614087
99.625099,150,7077.842124
92.781144,150,7078.065045
109.12015,150,7078.285712
96.659058,150,7078.510566
91.941255,150,7078.727919
110.616208,150,7078.94501
88.41125,150,7530.098101
106.474757,150,7530.331284
92.671605,150,7530.556516
88.764622,150,7530.779377
107.096106,150,7531.015028
105.91091,150,7531.279219
94.758416,150,7531.5247
107.669933,150,7531.762575
111.154674,150,7531.993218
87.678831,150,7532.225946
95.772116,150,8025.521032
103.885654,150,8025.743668
88.188027,150,8026.011361
89.744266,150,8026.257599
102.459294,150,8026.48418
76.561557,150,8026.706504
91.452766,150,8026.929562
83.776717,150,8027.150032
112.688775,150,8027.371554
80.828163,150,8027.665297
81.388375,150,8502.898289
84.488748,150,8503.141205
99.796656,150,8503.397124
93.984352,150,8503.666582
95.502589,150,8503.891567
93.242288,150,8504.160182
105.762738,150,8504.406807
91.710686,150,8504.66823
107.695895,150,8504.902935
103.719522,150,8505.15819
106.583217,150,9195.02053
111.26907,150,9195.3879
107.682457,150,9195.620261
108.908009,150,9195.844022
109.632422,150,9196.193592
109.529126,150,9196.428773
113.049727,150,9196.803555
97.866802,150,9197.037921
94.557717,150,9197.309855
100.903622,150,9197.605743
100.027897,150,10021.055148
104.853895,150,10021.409444
98.170164,150,10021.770289
106.21827,150,10022.125118
112.105325,150,10022.498544
102.663765,150,10022.770489
106.305233,150,10023.081579
101.432524,150,10023.445949
105.977071,150,10023.800213
108.163699,150,10024.153908
106.837566,150,10553.75821
93.749343,150,10554.045444
92.381108,150,10554.333745
109.227754,150,10554.586364
106.792579,150,10554.843487
101.377661,150,10555.149891
103.589899,150,10555.485976
90.906941,150,10555.764388
94.398714,150,10556.092072
90.990001,150,10556.398602
110.136632,150,11097.243763
109.895948,150,11097.487986
108.363873,150,11097.733165
88.831059,150,11097.977556
98.38458,150,11098.214815
107.906671,150,11098.46243
108.319598,150,11098.708978
100.012904,150,11098.95866
104.688174,150,11099.20938
91.435326,150,11099.459863
99.333352,150,11574.970693
106.857779,150,11575.206208
80.857682,150,11575.45436
108.537361,150,11575.755266
107.485863,150,11575.998553
93.926001,150,11576.231787
90.894756,150,11576.524173
111.397425,150,11576.862419
106.309574,150,11577.092243
108.491695,150,11577.474568
82.414999,150,12042.426067
100.917592,150,12042.647704
105.47773,150,12042.866167
111.996145,150,12043.084119
89.618642,150,12043.305292
99.894583,150,12043.532321
85.344738,150,12043.759004
81.201207,150,12043.980812
93.160709,150,12044.203757
93.477925,150,12044.422438
105.546333,150,12506.767234
105.652844,150,12506.983723
113.181504,150,12507.200913
107.856996,150,12507.417697
94.757464,150,12507.65607
115.360459,150,12507.881969
104.67389,150,12508.136724
110.682784,150,12508.362044
100.191678,150,12508.610546
100.474956,150,12508.830381
113.199016,150,12972.958178
92.196319,150,12973.187616
114.075588,150,12973.411544
80.219894,150,12973.637959
103.669438,150,12973.86571
107.826514,150,12974.091384
107.920178,150,12974.316224
106.29344,150,12974.539518
103.87445,150,12974.767313
93.936829,150,12974.990227
110.1274,150,13442.698091
112.724248,150,13442.924755
104.059158,150,13443.185647
111.620441,150,13443.434185
120.777358,150,13443.67505
121.560415,150,13443.981259
114.323291,150,13444.247383
114.115413,150,13444.527225
105.493833,150,13444.800365
114.805655,150,13445.05521
108.5572,150,13904.980165
110.403623,150,13905.195926
113.33131,150,13905.413886
107.035138,150,13905.630455
106.420815,150,13905.853834
118.55743,150,13906.069534
104.143444,150,13906.290876
104.266217,150,13906.514172
93.455121,150,13906.736912
86.240257,150,13906.983043
86.706519,150,14378.37896
92.16042,150,14378.607638
85.363103,150,14378.83819
89.577106,150,14379.05996
92.612872,150,14379.289847
106.546092,150,14379.509112
109.992149,150,14379.734013
89.683238,150,14379.958605
110.728085,150,14380.190465
96.52998,150,14380.419818
89.073486,150,14852.951362
92.205334,150,14853.177224
91.32984,150,14853.396928
73.65784,150,14853.620531
91.078812,150,14853.847345
109.702894,150,14854.070296
108.354649,150,14854.291565
107.836794,150,14854.513912
109.244562,150,14854.743782
95.231876,150,14854.963457
105.152529,150,15313.170766
104.513343,150,15313.391252
96.638122,150,15313.606572
112.577222,150,15313.82222
93.869308,150,15314.045401
116.835551,150,15314.258728
121.416221,150,15314.47376
116.573323,150,15314.696895
106.953397,150,15314.924424
111.174221,150,15315.138439
106.439012,150,15779.738523
105.729439,150,15779.967416
118.239384,150,15780.180033
116.478613,150,15780.393232
109.886943,150,15780.610948
94.08777,150,15780.829723
106.837292,150,15781.045655
116.563639,150,15781.259537
106.957298,150,15781.477661
108.974998,150,15781.692856
105.627043,150,16238.871016
100.95617,150,16239.090224
118.152685,150,16239.308313
121.52023,150,16239.524811
107.365295,150,16239.743366
111.338375,150,16239.960022
113.228333,150,16240.177697
118.248936,150,16240.394983
117.100726,150,16240.613714
121.09529,150,16240.830052
114.882033,150,16697.798781
110.777044,150,16698.015731
94.313922,150,16698.258136
94.563616,150,16698.481391
106.480019,150,16698.704956
93.46633,150,16698.927217
99.844946,150,16699.143223
109.074747,150,16699.363128
94.693458,150,16699.585248
98.214475,150,16699.814208
110.547326,150,17184.541105
97.201881,150,17184.7589
94.479014,150,17184.985811
108.213348,150,17185.201992
104.523863,150,17185.435408
94.82111,150,17185.666182
104.130943,150,17185.884006
111.754214,150,17186.098802
108.34719,150,17186.316688
110.699307,150,17186.555264
101.947799,150,17660.060398
108.012668,150,17660.272407
97.707864,150,17660.489304
107.506946,150,17660.701467
109.516894,150,17660.916583
105.105123,150,17661.140709
92.328521,150,17661.360916
98.990689,150,17661.57262
107.511217,150,17661.789623
105.934877,150,17662.003689
109.067391,150,18190.030865
105.855715,150,18190.35863
106.646848,150,18190.674886
98.483889,150,18190.996772
104.793027,150,18191.326895
107.440147,150,18191.697048
109.025398,150,18192.039883
108.77123,150,18192.395129
105.08059,150,18192.74668
102.975768,150,18193.079866
97.418116,150,18771.882859
118.182751,150,18772.102981
108.013621,150,18772.320489
118.54705,150,18772.537779
109.121706,150,18772.758038
92.411489,150,18772.976962
