#{"t_start": 1606209051.992267, "env_id": null}
r,l,t
348.271226,500,2860.296395
472.508868,500,3063.661711
378.212497,500,3266.267483
345.10117,500,3467.776113
320.619122,500,3671.550287
325.043299,500,3874.465606
324.842711,500,8782.578722
330.094577,500,8986.106178
355.253464,500,8987.185447
344.939567,500,9189.152448
354.534555,500,9190.201263
310.010609,500,9392.915313
274.350534,500,9393.992144
280.514716,500,9596.758245
331.26635,500,9597.818649
249.893677,500,9801.12044
305.274603,500,9802.211876
370.844462,500,10005.265124
301.816619,500,10006.30618
394.034181,500,10007.349207
319.635286,500,10209.156443
384.634719,500,10210.206853
303.397029,500,10211.274213
329.235714,500,10412.28409
329.3039,500,10413.368102
340.621062,500,10414.422376
352.24491,500,10615.546229
330.202811,500,10616.627094
390.960023,500,10617.67011
399.107333,500,10820.771647
287.701232,500,10821.782255
295.202328,500,10822.870357
336.971545,500,10823.915892
335.549833,500,11025.434252
366.716053,500,11026.502931
289.727012,500,11027.56816
295.64166,500,11028.668421
314.224065,500,11230.394803
322.88069,500,11231.4564
245.958968,500,11232.524568
379.877332,500,11233.585275
292.153373,500,11436.105764
325.572521,500,11437.126322
339.563068,500,11438.186909
313.009432,500,11439.251871
324.160993,500,11640.995568
391.581293,500,11642.053585
314.796682,500,11643.120199
359.667114,500,11644.184329
352.867779,500,11844.913076
417.475341,500,11845.968301
293.098072,500,11847.008676
384.903289,500,11848.02894
315.745081,500,12050.820817
385.631142,500,12051.879247
321.648192,500,12052.908103
365.030385,500,12053.951594
285.318028,500,12055.03015
370.395332,500,12255.790799
333.008614,500,12256.831576
265.173003,500,12257.877363
369.467912,500,12258.946023
348.283157,500,12260.006048
388.533811,500,12461.675887
351.827942,500,12462.764703
361.446971,500,12463.810744
334.077935,500,12464.852503
387.575884,500,12465.869976
415.067497,500,12666.385406
381.122292,500,12667.445682
352.87743,500,12668.46274
348.447718,500,12669.517332
344.137706,500,12670.571544
298.698962,500,12870.896525
337.134074,500,12871.949094
432.94791,500,12872.979709
434.164527,500,12873.980539
361.608566,500,12875.009826
276.377032,500,13075.310034
387.121764,500,13076.318311
392.894248,500,13077.372526
374.681911,500,13078.43632
378.840136,500,13079.480876
343.672614,500,13281.340405
345.645869,500,13282.41646
308.316779,500,13283.495626
391.76195,500,13284.511907
336.404805,500,13285.579516
332.889043,500,13286.650011
376.861354,500,13487.534263
340.235463,500,13488.630319
331.564251,500,13489.692293
356.712362,500,13490.755954
318.890657,500,13491.812821
303.802167,500,13492.866676
311.254769,500,13694.791423
351.078586,500,13695.78939
303.178538,500,13696.885048
294.82849,500,13697.966613
354.901909,500,13699.038582
393.839196,500,13700.080589
373.550261,500,13901.228584
270.253465,500,13902.276224
266.630238,500,13903.344191
284.009559,500,13904.436877
358.611243,500,13905.480422
341.444447,500,13906.536434
391.072633,500,14109.23331
334.088378,500,14110.296199
308.718857,500,14111.396393
232.748219,500,14112.460244
387.546542,500,14113.466958
377.815391,500,14114.511426
398.751687,500,14317.984993
318.031869,500,14319.050698
196.869339,500,14320.155736
225.426143,500,14321.193809
260.661959,500,14322.237897
289.575261,500,14323.296232
356.14705,500,14527.346911
365.946753,500,14528.414907
352.275486,500,14529.488371
363.798748,500,14530.547662
308.707339,500,14531.64516
334.779117,500,14532.671011
394.751389,500,14734.099056
390.455406,500,14735.141355
335.075636,500,14736.202051
383.973514,500,14737.244337
329.400206,500,14738.315244
354.692227,500,14739.377661
312.03156,500,14941.873188
396.03417,500,14942.943555
365.224263,500,14944.030279
263.81242,500,14945.074389
357.920761,500,14946.139583
382.166651,500,14947.188556
355.965546,500,14948.274238
354.450702,500,15149.398587
341.383814,500,15150.48683
297.611551,500,15151.568118
430.220653,500,15152.624162
371.779156,500,15153.718324
305.058641,500,15154.751739
307.441948,500,15155.788251
346.20416,500,15359.713995
350.320035,500,15360.796843
304.832328,500,15361.877932
329.885434,500,15362.947871
377.108546,500,15363.954381
373.375759,500,15365.023366
242.932335,500,15366.11827
296.263288,500,15572.168483
304.958126,500,15573.235853
272.348256,500,15574.349427
370.64847,500,15575.404117
272.716943,500,15576.489382
237.335794,500,15577.576989
326.213338,500,15578.613151
269.762979,500,15784.954071
327.391466,500,15785.995874
285.0337,500,15787.106029
227.36698,500,15788.203794
257.807604,500,15789.298114
236.761447,500,15790.384465
327.629389,500,15791.439138
247.984407,500,15997.434223
333.233674,500,15998.494195
244.932095,500,15999.57473
266.781808,500,16000.642084
277.242724,500,16001.709379
368.596774,500,16002.78831
257.287638,500,16003.890268
334.494428,500,16208.553969
200.916934,500,16209.673479
209.913453,500,16210.806239
343.153162,500,16211.884555
301.570101,500,16212.916194
364.18412,500,16213.970688
325.954671,500,16215.075133
351.013974,500,16216.155777
358.684478,500,16420.736408
317.970825,500,16421.801333
310.763194,500,16422.856456
239.048856,500,16423.946379
376.795981,500,16425.007788
334.729441,500,16426.069042
325.686138,500,16427.134374
348.744585,500,16428.189367
342.06969,500,16631.014203
302.840043,500,16632.102469
349.456319,500,16633.168225
400.23573,500,16634.214176
359.445684,500,16635.279
294.754023,500,16636.340502
348.209597,500,16637.432385
343.130434,500,16638.501077
369.58418,500,16842.337613
301.116764,500,16843.436951
365.290498,500,16844.511827
363.79577,500,16845.574389
354.178362,500,16846.626697
303.022698,500,16847.670432
288.799122,500,16848.720491
322.844706,500,16849.796342
282.874263,500,17052.040562
286.926327,500,17053.127197
308.753298,500,17054.188293
378.595961,500,17055.222359
347.666701,500,17056.230077
325.359981,500,17057.276381
370.220025,500,17058.333063
346.670861,500,17059.378936
249.416782,500,17262.842276
348.056444,500,17263.891776
298.937117,500,17264.952932
342.302649,500,17265.980511
294.756537,500,17267.024255
291.947535,500,17268.087811
386.014081,500,17269.139663
333.015287,500,17270.198247
336.432486,500,17472.452354
358.223864,500,17473.463817
375.922706,500,17474.522772
281.866738,500,17475.58073
341.032017,500,17476.638222
322.438709,500,17477.70155
304.145575,500,17478.756787
351.373221,500,17479.783689
268.40663,500,17480.837431
366.110477,500,17682.346108
335.241333,500,17683.416197
359.272253,500,17684.488165
330.63329,500,17685.547456
307.544691,500,17686.613681
350.607384,500,17687.652992
312.417014,500,17688.670122
235.065688,500,17689.742221
