ddpg/stats_g/mean,ddpg/stats_g/std,ddpg/stats_o/mean,ddpg/stats_o/std,epoch,test/episode,test/mean_Q,test/success_rate,test/sum_rewards,test/timesteps,time_eval,time_rollout,time_train,time_ve,timesteps,train/actor_loss,train/critic_loss,train/episode,train/success_rate,train/sum_rewards,train/timesteps,ve/loss,ve/stats_g/mean,ve/stats_g/std,ve/stats_o/mean,ve/stats_o/std
35.819115,71.364006,0.038147993,0.145138,38,390.0,-0.26937145,0.0,79.80168,58500.0,3.744490385055542,19.313722610473633,59.14471650123596,706.6575677394867,292500,-0.3449487,0.18298243,1950.0,0.0,88.864265,292500.0,1.3303158,177.99939,0.01,0.03818194,0.14510594
35.800293,71.350235,0.03826161,0.1454756,39,400.0,-1.5508378,0.0,83.50053,60000.0,3.880990982055664,20.888123989105225,59.74580979347229,704.3044722080231,300000,-0.34431306,0.20004116,2000.0,0.0,95.76197,300000.0,1.426565,177.9994,0.01,0.038307067,0.14542304
35.773888,71.33049,0.038460962,0.14570284,40,410.0,-2.4248445,0.0,94.67543,61500.0,4.029185771942139,19.004704475402832,59.216299057006836,715.2029678821564,307500,-0.34022152,0.2000452,2050.0,0.0,95.42347,307500.0,1.4457426,177.99942,0.01,0.038521472,0.1456541
35.73095,71.29855,0.03862306,0.14603844,41,420.0,-0.7916036,0.0,86.2457,63000.0,4.251847743988037,19.38896870613098,61.537490367889404,718.1446349620819,315000,-0.34262532,0.19163077,2100.0,0.0,95.494095,315000.0,1.4889642,177.99942,0.01,0.03864464,0.14596574
35.722443,71.29208,0.038721688,0.14626634,42,430.0,-1.3783813,0.0,97.779884,64500.0,3.959745407104492,19.34946036338806,58.89570713043213,703.498753786087,322500,-0.3413293,0.20561887,2150.0,0.0,97.81774,322500.0,1.5236994,177.99945,0.01,0.038775716,0.14616175
35.71281,71.284615,0.038941305,0.14673077,43,440.0,-0.8971928,0.0,88.728134,66000.0,3.966714382171631,19.567041635513306,59.870572090148926,699.7251155376434,330000,-0.34594068,0.20926893,2200.0,0.0,101.53806,330000.0,1.5688657,177.99945,0.01,0.03898291,0.14659524
35.722538,71.291855,0.039028887,0.1467891,44,450.0,-0.29614988,0.0,98.46845,67500.0,4.130462169647217,19.238520622253418,60.17541217803955,708.0768756866455,337500,-0.33145568,0.22539379,2250.0,0.0,96.906105,337500.0,1.6205722,177.99948,0.01,0.03906768,0.14669612
35.74965,71.311905,0.039091177,0.1468745,45,460.0,-0.20448895,0.0,93.458916,69000.0,3.7378077507019043,20.161503076553345,60.35077977180481,694.6533493995667,345000,-0.32908192,0.20326667,2300.0,0.0,97.51401,345000.0,1.6954376,177.99948,0.01,0.039111163,0.14678761
35.740406,71.30495,0.039155427,0.1467919,46,470.0,-0.17797555,0.0,87.54039,70500.0,4.05974555015564,20.218153476715088,60.45810794830322,712.7975707054138,352500,-0.32701874,0.21110909,2350.0,0.0,92.69681,352500.0,1.7881192,177.9995,0.01,0.039169073,0.14667812
35.727646,71.29527,0.039177272,0.14670525,47,480.0,-0.11777475,0.0,92.0222,72000.0,3.6966822147369385,19.644601583480835,61.10019016265869,704.8873589038849,360000,-0.31847462,0.19910614,2400.0,0.0,94.378,360000.0,1.8276963,177.9995,0.01,0.03916847,0.14665222
35.721577,71.29081,0.039280016,0.14653938,48,490.0,-0.6380504,0.0,94.747,73500.0,4.547326326370239,19.93529462814331,61.958415508270264,710.7350316047668,367500,-0.3242336,0.21292478,2450.0,0.0,91.54464,367500.0,1.8289645,177.99951,0.01,0.03926895,0.14653122
35.703472,71.27716,0.039286382,0.1464146,49,500.0,-0.22854953,0.0,91.302246,75000.0,4.199201345443726,20.52806258201599,61.243210554122925,702.1018853187561,375000,-0.32178092,0.20344637,2500.0,0.0,93.11688,375000.0,1.8835678,177.99953,0.01,0.03926032,0.14642212
