# {"t_start": 1606291682.3354025, "env_id": "antgoal-v0"} 
r,l,t980.354494,150,756.002069
80.894514,150,756.469334
79.149014,150,756.965742
79.134877,150,757.493636
77.925425,150,758.039187
86.025463,150,758.453317
79.319504,150,758.856176
78.974465,150,759.294386
78.41755,150,759.817454
78.511614,150,760.41904
78.215902,150,1570.785583
78.305058,150,1571.183604
54.623619,150,1571.574658
78.472164,150,1571.971587
78.134462,150,1572.353384
67.524616,150,1572.764209
65.972577,150,1573.168083
66.10173,150,1573.574581
78.299125,150,1574.073324
87.857458,150,1574.54578
89.2454,150,2390.815187
89.537397,150,2391.194437
89.11702,150,2391.642094
89.399319,150,2392.025286
89.123843,150,2392.437445
76.765165,150,2392.8999
89.061108,150,2393.338715
89.331221,150,2393.739752
89.28907,150,2394.110854
89.11386,150,2394.481802
88.772647,150,3212.674175
76.688913,150,3213.121676
75.437556,150,3213.57155
89.496188,150,3214.033682
76.167073,150,3214.509936
85.618141,150,3214.903472
79.116202,150,3215.346784
76.243607,150,3215.936692
61.829894,150,3216.409524
66.109242,150,3216.878371
65.518667,150,4035.477809
77.860541,150,4035.922379
77.684802,150,4036.37394
89.110693,150,4036.853741
76.872375,150,4037.319726
90.012447,150,4037.778034
68.298786,150,4038.247301
89.619621,150,4038.713994
89.60649,150,4039.101839
89.714273,150,4039.502115
65.549465,150,4872.23788
76.011635,150,4872.60662
76.954857,150,4872.983162
76.209338,150,4873.439536
76.285329,150,4873.930735
76.143319,150,4874.384921
75.696856,150,4874.829853
75.89948,150,4875.345166
76.084366,150,4875.840416
76.269327,150,4876.295624
85.928279,150,5907.103256
77.761446,150,5907.73505
78.798239,150,5908.454264
77.28226,150,5908.996216
89.955085,150,5909.509984
90.034816,150,5910.084529
93.534595,150,5910.745461
78.371758,150,5911.396484
66.654206,150,5911.969062
78.15042,150,5912.547586
96.016096,150,6963.942238
76.486646,150,6964.575427
78.699144,150,6965.075052
79.043113,150,6965.610046
77.703977,150,6966.212833
78.217172,150,6966.754694
90.161221,150,6967.307487
78.024273,150,6967.915946
78.497588,150,6968.498498
89.829222,150,6969.063521
101.596473,150,7849.540024
89.994052,150,7849.913279
76.701759,150,7850.583724
102.650475,150,7851.232489
86.362712,150,7851.704005
89.730378,150,7852.170096
114.077929,150,7852.73139
115.158641,150,7853.197918
79.138578,150,7853.664926
78.717868,150,7854.122557
90.233299,150,8697.33226
77.685834,150,8697.802443
115.735083,150,8698.249424
92.774215,150,8698.686968
90.102464,150,8699.148599
90.363137,150,8699.80985
98.611565,150,8700.244148
90.095336,150,8700.646683
82.637348,150,8701.055679
90.074846,150,8701.444716
82.838911,150,9607.907445
78.996408,150,9608.413703
76.893673,150,9608.920116
76.910737,150,9609.427076
84.163306,150,9609.909758
69.679576,150,9610.406874
75.715494,150,9610.895901
81.054373,150,9611.530341
76.692785,150,9611.992523
67.576005,150,9612.439125
117.992261,150,10504.764542
118.490466,150,10505.185466
104.65367,150,10505.627214
89.404367,150,10506.065362
69.331684,150,10506.516751
108.046494,150,10507.034409
80.495605,150,10507.557362
112.806128,150,10507.996107
87.689196,150,10508.461185
89.232229,150,10508.948779
119.770336,150,11394.167243
118.08189,150,11394.678395
75.656474,150,11395.258498
120.304861,150,11395.768715
119.197769,150,11396.282056
119.432827,150,11396.807911
89.455336,150,11397.457507
118.549071,150,11397.94958
105.581957,150,11398.392904
77.065652,150,11398.854085
89.405102,150,12290.634756
81.272926,150,12291.105398
88.535791,150,12291.579993
89.722063,150,12292.063931
89.686752,150,12292.545111
90.936219,150,12292.964038
89.775898,150,12293.338355
88.747165,150,12293.694147
89.986912,150,12294.071982
64.247994,150,12294.443892
117.529348,150,13087.801894
89.931967,150,13088.251052
78.049502,150,13088.820687
77.23461,150,13089.397017
77.307932,150,13089.855555
97.109354,150,13090.231755
89.9503,150,13090.5991
93.33403,150,13090.974516
88.301678,150,13091.351786
88.89104,150,13091.726261
111.809858,150,13914.096604
113.240136,150,13914.468911
76.007323,150,13914.849282
65.925948,150,13915.24197
89.471944,150,13915.620602
94.619775,150,13915.998725
84.686571,150,13916.40267
76.744678,150,13916.895347
78.566499,150,13917.272348
115.370814,150,13917.84637
115.042479,150,14721.417638
90.038471,150,14721.791012
89.826308,150,14722.165643
90.065281,150,14722.543441
117.641897,150,14722.916119
119.444391,150,14723.27833
115.847423,150,14723.635554
89.997955,150,14724.006855
117.826309,150,14724.367008
113.102681,150,14724.724856
89.429346,150,15534.968357
89.768047,150,15535.351694
107.308488,150,15535.887641
89.861419,150,15536.255874
105.6175,150,15536.623507
89.237609,150,15537.002053
67.227154,150,15537.562816
105.883535,150,15538.0209
89.461573,150,15538.599292
120.108178,150,15538.991832
77.433821,150,16369.053802
64.202872,150,16369.42764
76.895028,150,16369.806748
103.42417,150,16370.185713
64.945051,150,16370.559874
90.716397,150,16370.920307
79.411553,150,16371.291183
77.231719,150,16371.674625
76.817315,150,16372.062504
89.847788,150,16372.614239
78.143221,150,17189.752969
93.570939,150,17190.212788
89.843006,150,17190.644821
77.509009,150,17191.093604
87.375232,150,17191.46108
78.065231,150,17191.841138
92.55401,150,17192.215166
89.59689,150,17192.865291
105.396544,150,17193.419276
78.294611,150,17193.831897
89.36645,150,18032.473119
89.926873,150,18032.870923
78.858809,150,18033.328298
89.891906,150,18033.785776
72.192586,150,18034.299423
85.532008,150,18034.899911
89.941764,150,18035.411873
