#{"t_start": 1606209065.2218754, "env_id": null}
r,l,t
354.83054,500,3390.511167
312.127021,500,3589.902869
355.512787,500,3788.516671
285.733039,500,8690.613698
349.278429,500,8892.404309
414.944096,500,9091.032942
282.619527,500,9290.620919
238.811069,500,9291.665007
336.826366,500,9491.922694
294.692073,500,9492.96114
333.574123,500,9691.255177
346.246994,500,9692.321002
391.371903,500,9889.931215
374.597455,500,9890.971062
361.013422,500,10088.151711
318.603053,500,10089.178921
405.590521,500,10287.845941
363.581371,500,10288.877115
308.936984,500,10486.140186
283.409044,500,10487.173213
359.384115,500,10685.633354
367.366061,500,10686.665776
345.042737,500,10885.745528
310.441223,500,10886.77607
296.44245,500,10887.821157
293.907651,500,11087.917875
302.156444,500,11088.950012
383.175546,500,11089.97471
369.474055,500,11290.013732
338.566763,500,11291.047899
360.674668,500,11292.088728
343.839061,500,11491.676582
341.444226,500,11492.709322
378.277312,500,11493.766334
332.693131,500,11693.248311
286.49464,500,11694.322565
311.213406,500,11695.358779
293.156418,500,11895.25706
293.745252,500,11896.28515
349.32211,500,11897.319683
373.797601,500,12096.493159
323.630027,500,12097.523343
358.102947,500,12098.55141
318.470916,500,12099.577641
340.27742,500,12296.897877
418.382984,500,12297.917674
367.946821,500,12298.930471
422.318484,500,12299.948599
403.917798,500,12497.921024
335.241329,500,12498.942842
332.801437,500,12499.96417
308.183396,500,12500.993509
348.241397,500,12699.900951
371.534117,500,12701.040752
388.391036,500,12702.086505
383.229076,500,12703.110548
386.611367,500,12901.993224
370.98846,500,12903.030603
379.92738,500,12904.053983
315.022072,500,12905.066417
356.625662,500,13102.886962
372.694919,500,13103.901146
393.182259,500,13104.922972
386.48293,500,13105.992689
291.940757,500,13304.902416
302.597124,500,13305.931555
363.918865,500,13306.954655
393.216365,500,13307.969664
322.536524,500,13507.081094
336.910856,500,13508.095469
366.266677,500,13509.126665
382.100649,500,13510.149999
377.375471,500,13708.888175
378.979797,500,13709.920564
335.882157,500,13710.950935
345.207292,500,13711.976526
373.563824,500,13713.010809
327.173861,500,13910.111773
343.693649,500,13911.148617
405.634502,500,13912.165663
397.033548,500,13913.188911
422.6234,500,13914.207869
360.967841,500,14111.58494
349.102346,500,14112.620759
412.776667,500,14113.636115
343.27751,500,14114.654371
377.808874,500,14115.676408
456.897658,500,14314.597397
313.046645,500,14315.63535
320.921359,500,14316.66958
355.112828,500,14317.699407
416.350322,500,14318.718498
351.08606,500,14518.134118
379.283196,500,14519.154368
302.350208,500,14520.19459
352.979821,500,14521.222368
352.256814,500,14522.260322
438.502464,500,14721.702667
314.293579,500,14722.738884
342.503466,500,14723.777855
425.074373,500,14724.796447
361.287769,500,14725.821748
446.462554,500,14726.868851
323.296383,500,14925.714211
402.018018,500,14926.737838
386.892434,500,14927.76049
413.542757,500,14928.777564
389.014825,500,14929.802288
406.915148,500,14930.816804
388.743265,500,15129.614219
387.866014,500,15130.650863
295.406313,500,15131.682542
390.325216,500,15132.70347
383.161453,500,15133.71328
317.349982,500,15134.752287
303.111268,500,15334.839503
443.672625,500,15335.854944
247.185969,500,15336.894691
352.484286,500,15337.909725
373.955193,500,15338.942798
324.217036,500,15339.961261
383.623042,500,15539.754621
345.839375,500,15540.790781
413.958357,500,15541.808657
357.673748,500,15542.827404
331.194662,500,15543.850703
381.53209,500,15544.86278
422.453135,500,15743.083591
397.6605,500,15744.102174
344.516409,500,15745.130102
323.12822,500,15746.153703
389.401082,500,15747.171363
315.230499,500,15748.199703
407.32624,500,15945.763133
319.504728,500,15946.802683
332.943281,500,15947.835637
323.992308,500,15948.864228
355.115425,500,15949.888611
366.757537,500,15950.911679
391.592531,500,15951.927662
313.369416,500,16150.856647
357.79117,500,16151.884504
331.999924,500,16152.924974
393.782306,500,16153.947604
357.01569,500,16154.991717
399.543813,500,16156.0036
376.27268,500,16157.02039
308.680023,500,16354.872143
379.388564,500,16355.893618
371.153869,500,16356.928565
405.178585,500,16357.942717
401.549332,500,16358.956275
315.338369,500,16359.989406
374.36758,500,16361.011501
361.944866,500,16558.422244
359.82229,500,16559.440229
436.035477,500,16560.464454
368.193125,500,16561.492972
389.474325,500,16562.570215
375.691812,500,16563.586512
303.341873,500,16564.629389
325.605462,500,16762.954057
370.742862,500,16763.971017
397.746323,500,16765.043329
409.10315,500,16766.052506
296.604193,500,16767.087963
355.518965,500,16768.11954
337.455706,500,16769.144417
417.628447,500,16968.011472
371.115187,500,16969.041914
355.805916,500,16970.064901
293.699747,500,16971.087848
316.107018,500,16972.123294
331.454707,500,16973.152772
308.396367,500,16974.190088
401.980093,500,16975.204805
350.607049,500,17173.468163
311.561447,500,17174.510065
363.846731,500,17175.536313
321.119139,500,17176.57071
332.990345,500,17177.603589
342.304324,500,17178.635404
297.972107,500,17179.681293
411.282091,500,17180.699694
423.097342,500,17379.019905
240.22647,500,17380.066412
324.79056,500,17381.097993
366.897947,500,17382.111305
340.013187,500,17383.133303
340.79425,500,17384.159337
363.293095,500,17385.187115
336.726691,500,17386.235539
370.587855,500,17584.710761
321.868644,500,17585.739209
342.474402,500,17586.764936
330.042326,500,17587.785352
352.701049,500,17588.804008
392.288771,500,17589.814804
281.67863,500,17590.847329
319.263345,500,17591.865202
349.97039,500,17790.038637
364.022688,500,17791.061457
384.722605,500,17792.073759
337.920967,500,17793.089908
409.419724,500,17794.190332
314.126008,500,17795.226991
350.648499,500,17796.248397
309.781429,500,17797.281978
339.762414,500,17996.658811
354.711982,500,17997.68923
265.127204,500,17998.728746
373.214419,500,17999.739732
386.915006,500,18000.759117
302.046754,500,18001.811344
362.323027,500,18002.81796
338.121036,500,18003.828255
359.025944,500,18202.335745
328.742775,500,18203.371285
346.837269,500,18204.408324
398.927002,500,18205.435089
320.223745,500,18206.46211
303.337226,500,18207.489797
326.388623,500,18208.510005
413.922399,500,18209.520009
305.145979,500,18409.141241
330.121036,500,18410.176778
338.597428,500,18411.196851
318.595341,500,18412.219076
347.768541,500,18413.252255
348.866007,500,18414.328996
297.11311,500,18415.349438
297.325767,500,18416.390902
317.10941,500,18616.363073
385.966346,500,18617.384564
342.16669,500,18618.423285
319.522664,500,18619.461851
379.836509,500,18620.485701
339.13074,500,18621.517673
372.444467,500,18622.537396
245.631708,500,18623.592404
285.585055,500,18829.725842
319.078334,500,18830.760734
413.724565,500,18831.778174
417.948738,500,18832.804203
351.771188,500,18833.828866
373.586157,500,18834.854048
325.527329,500,18835.890153
377.798041,500,18836.913552
365.005616,500,18837.938184
324.975577,500,19036.17474
375.339928,500,19037.483214
329.004759,500,19038.514109
330.337215,500,19039.552864
340.726211,500,19040.585671
304.307943,500,19041.621694
389.025999,500,19042.64614
375.51584,500,19043.672149
364.904173,500,19044.706377
355.479898,500,19245.088755
271.484591,500,19246.127061
394.520597,500,19247.162417
322.41044,500,19248.201566
391.965914,500,19249.215034
378.115781,500,19250.232098
349.879487,500,19251.246633
358.900152,500,19252.276966
373.534886,500,19253.305437
296.635877,500,19452.229429
335.406606,500,19453.255547
365.193472,500,19454.294562
382.632528,500,19455.330055
324.662485,500,19456.355963
301.31294,500,19457.391977
347.737777,500,19458.421474
370.539676,500,19459.446844
351.938588,500,19460.473579
320.747418,500,19658.49006
413.035935,500,19659.522028
318.76466,500,19660.541344
308.855329,500,19661.569769
367.159291,500,19662.584809
323.393645,500,19663.619375
358.463934,500,19664.64534
363.298257,500,19665.662492
399.231789,500,19666.687279
385.903386,500,19865.811396
361.266615,500,19866.835624
385.182597,500,19867.857934
377.592705,500,19868.881707
389.711456,500,19869.898549
338.712045,500,19870.923782
287.683907,500,19871.960838
400.003001,500,19872.98081
336.700273,500,19874.00322
294.940691,500,20073.676581
274.274623,500,20074.710553
348.105196,500,20075.735008
247.992345,500,20076.861592
369.563761,500,20077.874851
328.577964,500,20078.900532
355.440894,500,20079.919178
374.156167,500,20080.938465
392.38219,500,20081.94872
310.19274,500,20082.976768
348.731377,500,20280.444579
339.329548,500,20281.464633
313.247756,500,20282.489935
354.099553,500,20283.522509
304.242875,500,20284.559149
364.531288,500,20285.583265
351.43818,500,20286.608413
346.641468,500,20287.63288
319.682015,500,20288.662876
356.402573,500,20289.685898
362.044971,500,20487.312644
372.986029,500,20488.331727
359.882054,500,20489.359791
376.329324,500,20490.384275
337.328582,500,20491.405242
324.761693,500,20492.428129
309.793255,500,20493.45687
348.226788,500,20494.48621
318.463224,500,20495.511691
353.487762,500,20496.5299
396.012048,500,20693.95975
405.43216,500,20694.975225
389.19701,500,20695.989318
339.203909,500,20697.008834
324.732051,500,20698.083181
313.413282,500,20699.100786
326.51097,500,20700.121203
337.810393,500,20701.147996
335.31821,500,20702.184115
424.7192,500,20703.200114
302.165671,500,20899.231143
396.123001,500,20900.236192
307.940892,500,20901.297769
351.867267,500,20902.302664
305.270897,500,20903.32563
378.078639,500,20904.331494
388.215956,500,20905.350642
357.366928,500,20906.370244
358.725902,500,20907.395138
391.714065,500,20908.396501
280.647068,500,21104.483792
355.938329,500,21105.501246
395.87847,500,21106.506526
363.47316,500,21107.507685
418.701047,500,21108.511145
359.470926,500,21109.526304
327.854998,500,21110.558588
380.319376,500,21111.561575
298.86582,500,21112.580657
405.141239,500,21113.604542
351.921027,500,21114.584391
359.336554,500,21309.997525
395.298588,500,21311.007311
388.077224,500,21312.021281
381.03327,500,21313.027241
385.10418,500,21314.026269
306.807578,500,21315.041624
316.989705,500,21316.070315
350.100965,500,21317.081385
374.26468,500,21318.083087
378.80604,500,21319.082232
319.523731,500,21320.058441
328.883592,500,21516.209473
295.567205,500,21517.224131
339.612946,500,21518.241933
359.72161,500,21519.239771
315.355109,500,21520.260045
317.348267,500,21521.268741
363.973695,500,21522.279856
352.717264,500,21523.283275
382.610789,500,21524.295211
290.160606,500,21525.317324
320.342915,500,21526.313093
370.461646,500,21722.104929
338.122668,500,21723.110389
405.035354,500,21724.129784
350.048283,500,21725.157714
336.789993,500,21726.165728
366.712279,500,21727.175087
359.495027,500,21728.177028
375.393634,500,21729.184961
330.075589,500,21730.191822
343.984057,500,21731.203712
368.381978,500,21732.189853
398.027551,500,21929.054276
377.956569,500,21930.065477
426.487338,500,21931.069541
358.758012,500,21932.082907
415.725415,500,21933.09689
368.887566,500,21934.095517
433.495414,500,21935.101611
331.739978,500,21936.126315
333.268741,500,21937.155778
331.782453,500,21938.17281
378.854952,500,21939.1533
312.411364,500,22135.830427
327.531399,500,22136.845317
354.931383,500,22137.867104
349.387932,500,22138.885299
313.537541,500,22139.902723
335.90514,500,22140.922809
409.623599,500,22141.930955
405.422875,500,22142.94895
325.465916,500,22143.95181
346.061022,500,22144.95446
348.639383,500,22145.928584
