#{"t_start": 1593766402.498933, "env_id": null}
r,l,t
2.943519,100,24.219044
2.135715,100,24.32518
2.719785,100,24.427134
1.463747,100,24.532153
2.41633,100,24.637819
2.815386,100,24.742381
3.75419,100,24.848352
2.125917,100,24.953834
2.78694,100,25.057684
2.850226,100,25.162663
2.5091,100,25.893605
3.243192,100,25.998002
5.816931,100,26.098514
2.074926,100,26.204781
2.916305,100,26.309668
2.698544,100,26.416178
2.901645,100,26.52064
2.453345,100,26.628368
2.734742,100,26.733343
2.070856,100,26.83913
2.483158,100,49.73989
2.597719,100,49.844502
2.868077,100,49.950169
1.73979,100,50.053725
3.021597,100,50.158623
2.475147,100,50.262764
2.387722,100,50.369935
2.326933,100,50.474051
3.286851,100,50.578436
2.731533,100,50.683338
2.701874,100,50.850986
3.027094,100,50.952367
3.109269,100,51.05737
3.17367,100,51.162422
2.435612,100,51.267563
2.686731,100,51.371725
2.95667,100,51.476665
1.893907,100,51.581085
2.845203,100,51.687043
4.120924,100,51.790037
3.245777,100,74.417753
3.500936,100,74.52269
7.507472,100,74.627201
3.082756,100,74.732991
2.627351,100,74.837199
2.65808,100,74.941119
1.921726,100,75.046671
2.941738,100,75.151462
3.005549,100,75.255216
3.096287,100,75.359486
4.224648,100,75.528962
3.818013,100,75.632544
5.682304,100,75.73823
2.678324,100,75.842572
3.024848,100,75.947428
2.880733,100,76.052034
4.01792,100,76.15708
3.632406,100,76.260316
3.336122,100,76.365392
19.634459,100,76.469049
2.728284,100,99.134321
3.694752,100,99.239688
4.982328,100,99.345832
2.94611,54,99.404759
2.731934,100,99.509327
5.220698,100,99.613761
2.695019,100,99.720454
4.103026,100,99.826161
2.41301,100,99.92882
1.838391,100,100.033098
4.782679,100,100.203604
3.483572,100,100.311169
2.041165,36,100.348621
3.700087,100,100.453034
3.054839,100,100.558892
3.913945,100,100.663945
4.945304,100,100.768832
2.714369,100,100.873515
3.580813,100,100.977432
3.202375,100,101.083109
2.750331,100,101.191616
4.728897,100,123.524582
2.713563,100,123.628038
7.662115,100,123.728918
7.248003,100,123.832675
3.77793,100,123.937515
2.57861,100,124.042298
3.152297,100,124.146862
3.042177,100,124.251577
2.980684,100,124.357829
2.783039,100,124.457146
5.267835,100,124.620804
4.426401,100,124.724087
2.172697,50,124.775235
4.044518,100,124.879738
5.454789,100,124.983909
3.584308,100,125.090387
4.487444,100,125.196183
4.264728,100,125.300446
2.197229,47,125.350363
3.662444,100,125.454741
4.046162,100,125.55479
4.412982,100,147.809916
3.837213,100,147.914896
3.04846,100,148.019015
3.282748,100,148.126216
11.405142,100,148.230446
17.093294,100,148.33093
14.284955,92,148.427847
4.343317,100,148.531304
3.82969,100,148.63552
4.589067,100,148.746739
7.840071,100,148.916858
3.777404,100,149.021429
9.425427,100,149.126651
2.504516,38,149.167717
3.264011,100,149.272052
3.04787,100,149.377197
4.034365,100,149.483595
6.154901,100,149.587652
3.266443,100,149.692464
3.277557,100,149.798223
3.343969,100,149.902804
3.207133,100,172.295569
5.127799,100,172.401781
3.170897,100,172.505179
3.278436,100,172.608312
3.09882,100,172.711272
5.014712,100,172.813954
3.044498,100,172.918245
3.676713,100,173.024026
3.73905,100,173.128806
5.085515,100,173.235877
4.807218,100,173.405561
6.026561,100,173.510103
4.502155,100,173.613592
5.383548,100,173.718146
3.230288,100,173.821534
9.063127,100,173.925121
6.646296,100,174.02878
3.447863,100,174.133088
3.307912,100,174.237464
3.375019,63,174.302999
7.063063,100,196.534065
5.809499,100,196.638104
8.98175,100,196.74355
9.629291,100,196.848071
6.844696,100,196.952525
3.63035,100,197.057017
3.48956,100,197.162131
4.54514,100,197.265265
8.520135,100,197.369915
3.220373,100,197.472753
3.815972,100,197.640672
8.167474,100,197.740427
4.473069,100,197.84477
4.455489,100,197.949673
3.726845,100,198.053151
6.792704,77,198.13256
2.107899,42,198.176043
4.740974,100,198.280964
5.586518,100,198.386167
3.861292,100,198.491056
7.822267,100,198.595229
7.662356,100,220.645351
5.628615,82,220.731882
5.891487,100,220.836958
2.323982,53,220.893209
3.931979,100,220.997868
3.979495,100,221.103098
6.818186,100,221.207742
3.763104,100,221.31218
3.996968,100,221.417482
4.482921,100,221.517118
6.152894,78,221.596472
4.26322,100,221.768727
11.125631,100,221.87343
6.371522,100,221.978194
4.092988,100,222.082725
14.423755,100,222.186857
2.637807,51,222.23913
5.606019,100,222.339972
3.850984,100,222.44331
6.589252,100,222.545563
3.619284,100,222.650314
6.71218,100,244.304777
7.002596,96,244.405104
5.436129,100,244.50943
2.636478,46,244.556995
5.088963,100,244.661617
5.689588,76,244.740622
3.406392,100,244.84695
5.21706,100,244.952631
3.971505,100,245.057684
