#{"t_start": 1611588318.3316498, "env_id": null}
r,l,t
90.916103,150,1016.91823
75.58407,150,1090.537202
107.634169,150,1164.429721
81.850842,150,1238.951032
103.491579,150,1313.673985
90.337987,150,1314.058124
86.655622,150,1388.685479
94.23091,150,1389.066414
113.011965,150,1463.103354
96.900174,150,1463.486417
87.93002,150,1537.218764
85.761424,150,1537.644366
89.537089,150,1538.024557
91.14332,150,1538.406569
106.011973,150,1612.511247
100.760444,150,1612.889684
96.037177,150,1613.271089
85.630759,150,1613.653991
86.262311,150,1614.039055
84.85425,150,1688.409426
99.686754,150,1688.787843
94.84813,150,1689.167351
87.536722,150,1689.551321
93.441299,150,1689.931936
97.553257,150,1763.57425
83.02156,150,1763.966587
85.34302,150,1764.355809
93.397449,150,1764.735145
114.158327,150,1765.111717
110.013588,150,1838.864766
107.195713,150,1839.236611
91.40421,150,1839.618984
100.883961,150,1839.995558
114.319383,150,1840.371219
105.940941,150,1913.819493
97.464569,150,1914.194443
94.097512,150,1914.577856
97.90389,150,1915.003713
132.033311,150,1915.375336
114.701386,150,1915.788151
98.995213,150,1989.145613
93.949412,150,1989.526716
94.750429,150,1989.903358
113.564875,150,1990.272856
108.786122,150,1990.654119
96.217075,150,1991.061832
117.586225,150,1991.440631
94.553243,150,2063.924134
129.518262,150,2064.291474
121.048921,150,2064.665792
96.339372,150,2065.048235
89.621339,150,2065.428672
110.353953,150,2065.831437
123.174741,150,2066.202569
116.4191,150,2066.607774
94.001872,150,2139.431364
103.053982,150,2139.814229
124.507872,150,2140.188637
106.673796,150,2140.56466
111.592307,150,2140.936193
91.219698,150,2141.351223
112.042734,150,2141.721155
105.398587,150,2142.093643
100.716783,150,2215.064734
96.670103,150,2215.441617
106.161796,150,2215.860463
95.020306,150,2216.235396
109.153627,150,2216.618498
96.481762,150,2217.042266
108.854628,150,2217.417363
109.121832,150,2217.786666
84.734236,150,2218.164189
120.174926,150,2291.383085
88.135007,150,2291.770384
98.64411,150,2292.14755
138.969301,150,2292.514853
97.889239,150,2292.895166
117.47479,150,2293.304393
102.359751,150,2293.680983
110.528624,150,2294.05744
110.896671,150,2294.437987
124.179287,150,2294.806631
112.958767,150,2367.962638
109.249288,150,2368.337953
103.741129,150,2368.724109
101.364749,150,2369.109344
105.255311,150,2369.497652
96.524986,150,2369.921549
98.61891,150,2370.309306
92.802682,150,2370.688269
79.688025,150,2371.06402
94.072048,150,2371.444762
135.293005,150,2371.820655
106.336686,150,2445.461376
127.6854,150,2445.832584
110.821646,150,2446.212845
90.297774,150,2446.590534
90.00394,150,2446.971468
104.295333,150,2447.383335
116.737359,150,2447.758157
97.876185,150,2448.12861
96.484112,150,2448.501302
92.476862,150,2448.904846
123.830239,150,2449.276289
122.666234,150,2522.923966
95.903812,150,2523.304823
106.31385,150,2523.692676
112.78818,150,2524.070192
103.630278,150,2524.454248
144.523027,150,2524.868205
92.506437,150,2525.243766
86.595383,150,2525.621796
103.83206,150,2525.999116
128.538179,150,2526.383817
112.523773,150,2526.763933
91.134453,150,2600.668555
111.934456,150,2601.046262
107.195083,150,2601.438793
93.039054,150,2601.818315
101.579905,150,2602.195909
101.007136,150,2602.613865
97.385439,150,2602.989644
118.229552,150,2603.364838
104.88062,150,2603.740688
110.973156,150,2604.136042
91.593984,150,2604.520684
102.893031,150,2604.942806
101.971656,150,2678.343566
140.304886,150,2678.722021
100.087643,150,2679.101415
99.560267,150,2679.473361
111.540337,150,2679.852108
93.888172,150,2680.262734
109.947688,150,2680.64576
116.259076,150,2681.023262
103.124748,150,2681.409033
127.558577,150,2681.791521
100.417576,150,2682.17573
87.442833,150,2682.593484
94.790683,150,2682.980659
95.269352,150,2757.152565
90.614174,150,2757.534806
92.454768,150,2757.920382
116.583088,150,2758.302139
137.159019,150,2758.678456
97.334443,150,2759.093668
118.256835,150,2759.470662
114.483104,150,2759.845966
131.932187,150,2760.229914
101.896137,150,2760.606587
97.816647,150,2760.992989
120.519482,150,2761.404411
121.547714,150,2761.78129
95.64234,150,2762.158309
103.725451,150,2836.014568
109.783303,150,2836.407507
138.109006,150,2836.788858
101.219295,150,2837.170625
92.660584,150,2837.553922
89.405649,150,2837.975962
95.410496,150,2838.353761
91.379054,150,2838.736258
102.47564,150,2839.115064
114.277141,150,2839.504579
87.639511,150,2839.885768
118.685602,150,2840.297881
107.354149,150,2840.67901
92.793005,150,2841.064151
118.689231,150,2915.077088
123.166704,150,2915.457787
117.671824,150,2915.849437
101.565012,150,2916.232733
82.746648,150,2916.612167
135.425455,150,2917.023446
105.963441,150,2917.402652
96.54361,150,2917.782852
87.377546,150,2918.15681
101.67974,150,2918.551812
119.646699,150,2918.932673
114.593011,150,2919.35283
129.940636,150,2919.72947
92.876249,150,2920.112063
97.977882,150,2920.492088
100.210973,150,2993.971231
123.033076,150,2994.354135
138.109379,150,2994.72957
125.706096,150,2995.10288
110.039528,150,2995.48196
128.367361,150,2995.888805
133.647212,150,2996.259911
88.068523,150,2996.636072
105.006804,150,2997.021997
134.815776,150,2997.396133
112.719159,150,2997.777074
117.842445,150,2998.184717
110.410377,150,2998.555448
127.668739,150,2998.92466
127.908023,150,2999.292629
97.3145,150,2999.675684
99.401492,150,3073.504501
105.826077,150,3073.890031
124.633333,150,3074.272612
94.699371,150,3074.652247
77.483204,150,3075.037246
113.502456,150,3075.469036
91.788849,150,3075.853076
98.724638,150,3076.240849
94.409602,150,3076.626048
120.898493,150,3077.009232
99.856156,150,3077.395093
111.689862,150,3077.81569
88.849624,150,3078.208023
112.852827,150,3078.586055
118.831773,150,3078.963303
120.642852,150,3079.342705
107.287978,150,3079.723071
110.589097,150,3153.634801
121.404443,150,3154.014198
109.7167,150,3154.393013
107.805706,150,3154.767056
122.292517,150,3155.155778
101.722265,150,3155.566707
107.42083,150,3155.94944
91.006438,150,3156.330201
113.546823,150,3156.707577
82.781092,150,3157.088286
140.590727,150,3157.462118
95.04494,150,3157.875737
108.041936,150,3158.244422
