#{"t_start": 1611588311.4179158, "env_id": null}
r,l,t
96.030596,150,1167.458131
110.170075,150,1242.103914
100.505008,150,1316.813944
129.502591,150,1391.298238
128.254635,150,1466.210935
85.204681,150,1540.589165
105.053027,150,1540.972008
100.04623,150,1614.712383
115.780983,150,1615.093961
131.549001,150,1688.563879
119.795936,150,1688.945155
92.580459,150,1689.329018
118.853763,150,1689.712301
117.726789,150,1763.374016
127.377018,150,1763.758179
124.03621,150,1764.138115
119.024805,150,1764.519711
102.737214,150,1764.907594
110.998854,150,1838.023943
123.009163,150,1838.407738
111.886639,150,1838.792146
110.927304,150,1839.171819
135.440794,150,1839.550165
120.119519,150,1913.219209
137.612801,150,1913.595475
92.352602,150,1913.983941
116.058758,150,1914.367028
109.438995,150,1914.758204
134.416027,150,1988.461246
140.116837,150,1988.845626
123.012453,150,1989.234208
108.228812,150,1989.623985
118.214129,150,1990.001097
124.775726,150,2063.045678
94.589233,150,2063.423509
109.790202,150,2063.808983
136.839454,150,2064.181037
141.544619,150,2064.551788
151.63976,150,2064.959351
121.916138,150,2137.813984
107.586318,150,2138.242799
120.582799,150,2138.61755
127.332359,150,2139.001882
122.212377,150,2139.392619
132.322356,150,2139.823002
101.084848,150,2140.219547
102.144107,150,2213.254235
134.964775,150,2213.632451
122.848489,150,2214.00888
131.994714,150,2214.381577
117.059838,150,2214.756129
149.001019,150,2215.161916
134.329421,150,2215.529715
119.557406,150,2215.904365
127.82825,150,2289.378425
98.347911,150,2289.763542
145.95575,150,2290.143391
91.515158,150,2290.527261
119.92795,150,2290.904788
131.039593,150,2291.31704
130.818467,150,2291.695694
134.718675,150,2292.073451
133.194754,150,2366.31693
136.778466,150,2366.696221
129.394301,150,2367.077394
112.649367,150,2367.461197
115.722708,150,2367.849947
110.36814,150,2368.272827
84.513517,150,2368.651924
149.011158,150,2369.022511
106.035196,150,2369.39124
120.40055,150,2443.318285
109.117417,150,2443.69233
125.253908,150,2444.067001
97.234828,150,2444.44396
127.18848,150,2444.821828
142.777643,150,2445.230973
87.082172,150,2445.615262
118.027626,150,2445.992487
102.650772,150,2446.375529
127.584257,150,2446.750276
92.386271,150,2520.47724
121.245702,150,2520.857225
101.788961,150,2521.242361
114.215928,150,2521.622009
105.711588,150,2522.00319
98.299538,150,2522.417272
125.318273,150,2522.793308
95.255561,150,2523.168363
120.764704,150,2523.549381
113.140245,150,2523.943201
139.216498,150,2524.323867
126.460392,150,2598.257598
129.706173,150,2598.633902
