#{"t_start": 1606209067.2963705, "env_id": null}
r,l,t
339.467046,500,9041.440702
341.331185,500,9230.739357
350.456891,500,9418.823666
335.506099,500,9608.671527
317.819347,500,9798.661952
335.929327,500,9988.022472
400.986932,500,10177.275741
363.049011,500,10178.242832
347.759665,500,10365.530909
377.242529,500,10366.497348
371.546141,500,10554.428248
348.643951,500,10555.390639
311.036984,500,10743.094966
348.577072,500,10744.075544
405.335565,500,10932.5617
400.62426,500,10933.52448
346.021087,500,11122.152714
312.897755,500,11123.147167
423.893228,500,11124.100943
406.435123,500,11311.894215
389.146433,500,11312.855732
415.782307,500,11313.817306
406.691145,500,11500.911663
318.703824,500,11501.871403
365.817082,500,11502.83417
333.598006,500,11690.204682
344.348773,500,11691.173974
423.211109,500,11692.132015
295.477819,500,11881.042699
392.055551,500,11881.999963
325.417428,500,11882.976597
366.4645,500,11883.92563
358.217989,500,12070.642369
274.137512,500,12071.62327
321.526783,500,12072.590355
332.287158,500,12073.548987
358.721562,500,12261.389451
424.115808,500,12262.390182
405.472262,500,12263.388226
369.140669,500,12264.379496
335.209913,500,12452.7267
386.274207,500,12453.683692
379.880998,500,12454.643693
390.14761,500,12455.599439
394.21902,500,12643.397519
386.264629,500,12644.365747
349.024451,500,12645.316989
421.161046,500,12646.273931
395.618622,500,12835.571717
364.271187,500,12836.541644
373.720972,500,12837.54559
352.28013,500,12838.502805
283.687785,500,13027.27978
381.83574,500,13028.245424
357.157669,500,13029.220411
300.475783,500,13030.186475
298.470324,500,13031.16647
380.700292,500,13219.972795
333.536859,500,13220.953131
370.722225,500,13221.921092
450.403871,500,13222.873664
358.25965,500,13223.836552
417.830527,500,13411.128441
317.35384,500,13412.099949
318.79028,500,13413.081357
380.534442,500,13414.043253
353.657175,500,13415.009471
384.095031,500,13602.686769
357.694559,500,13603.661975
421.095561,500,13604.629776
262.260482,500,13605.595864
347.907888,500,13606.550717
349.280051,500,13794.228405
277.206555,500,13795.238396
414.060299,500,13796.204896
364.347665,500,13797.167463
394.168855,500,13798.122543
340.406146,500,13987.098174
311.892448,500,13988.06495
321.094982,500,13989.024879
377.890812,500,13989.983531
388.224182,500,13990.940817
283.481695,500,14179.161891
401.716414,500,14180.134313
317.317864,500,14181.106586
383.089683,500,14182.064105
378.76018,500,14183.034996
