#{"t_start": 1606209178.0042017, "env_id": null}
r,l,t
324.012209,500,184.39043
312.088908,500,185.333227
320.650074,500,186.278575
337.641974,500,187.219612
232.99896,500,371.529237
347.440312,500,372.476316
447.611926,500,373.413356
336.641558,500,374.366244
404.980927,500,557.385312
399.2974,500,558.337751
301.199368,500,559.294573
398.641889,500,560.224802
447.028351,500,742.307419
359.819321,500,743.270862
385.160694,500,744.229172
393.098025,500,745.169276
327.009288,500,926.449878
346.283884,500,927.394859
405.036202,500,928.340473
373.174094,500,929.296013
432.009371,500,1110.834258
409.238812,500,1111.800444
359.974202,500,1112.763173
400.684372,500,1113.717888
301.261659,500,1296.24561
400.653645,500,1297.208602
311.320052,500,1298.16496
247.984829,500,1299.121044
255.006012,500,1482.080325
285.418446,500,1483.040493
274.793839,500,1484.016906
354.257723,500,1484.974724
386.060373,500,1667.096727
456.816165,500,1668.032426
354.175492,500,1668.977069
354.375126,500,1669.913679
348.818915,500,1851.905072
337.846223,500,1852.855537
351.644451,500,1853.815659
361.861617,500,1854.76648
395.324254,500,2036.485518
353.508136,500,2037.497029
430.476246,500,2038.444542
303.556707,500,2039.399292
317.108558,500,2222.16124
308.63429,500,2223.117764
392.837283,500,2224.064778
360.84933,500,2225.020874
345.160547,500,2407.116706
361.990473,500,2408.05835
352.703186,500,2409.007069
396.103859,500,2409.951858
324.079901,500,2592.234101
284.717961,500,2593.203696
288.924023,500,2594.158691
329.152789,500,2595.105947
320.824401,500,2777.926486
336.191139,500,2778.868701
368.469392,500,2779.809641
333.831054,500,2780.761014
294.260905,500,2963.064434
344.961332,500,2964.029926
382.401814,500,2964.967956
323.599789,500,2965.910616
341.379466,500,3148.642873
308.952301,500,3149.592797
343.784011,500,3150.542898
354.270007,500,3151.485234
379.026887,500,3334.026515
352.188517,500,3334.973476
355.807368,500,3335.921279
280.559664,500,3336.862539
271.311368,500,3520.250911
306.933772,500,3521.206133
267.764666,500,3522.168153
315.608527,500,3523.124052
383.698399,500,3706.479332
374.741859,500,3707.430879
365.290482,500,3708.384441
229.628974,500,3709.368342
389.275164,500,8594.52349
367.534706,500,8595.466162
330.954328,500,8596.408355
419.059578,500,8597.337489
266.405616,500,8779.86044
363.751704,500,8780.829695
