# {"t_start": 1607074652.627423, "env_id": "antgoal-v0"} 
r,l,t
82.498304,150,517.930754
89.536159,150,518.179272
88.64461,150,518.434149
89.409971,150,518.680637
89.493727,150,518.925173
89.062595,150,519.177952
86.543626,150,519.440279
86.789776,150,519.692456
89.582807,150,519.937935
77.17002,150,520.187773
88.706964,150,1065.003525
91.315385,150,1065.251969
96.421693,150,1065.503034
89.845157,150,1065.761625
89.18979,150,1066.039586
90.785672,150,1066.296549
89.124157,150,1066.546313
89.650127,150,1066.825113
80.328975,150,1067.119488
89.395346,150,1067.375726
96.642768,150,1634.495938
104.407285,150,1634.743208
117.353604,150,1634.984381
102.439574,150,1635.228829
94.701757,150,1635.476064
102.548694,150,1635.750129
103.222696,150,1636.011199
94.467314,150,1636.275055
97.304717,150,1636.528824
102.449087,150,1636.780488
76.807918,150,2139.676791
75.218132,150,2139.914564
101.252046,150,2140.141437
85.926318,150,2140.372114
87.307094,150,2140.608001
77.744449,150,2140.837623
104.45359,150,2141.071537
65.178651,150,2141.303206
86.255277,150,2141.537138
103.96068,150,2141.783472
102.460995,150,2632.500732
93.397233,150,2632.721963
80.227653,150,2632.947634
115.488228,150,2633.162186
114.115081,150,2633.38893
89.936211,150,2633.609781
109.867444,150,2633.83521
83.625082,150,2634.138393
81.267558,150,2634.399052
105.901961,150,2634.633972
82.154113,150,3117.870432
75.714427,150,3118.087895
76.626786,150,3118.30344
79.261003,150,3118.525638
87.992088,150,3118.751484
88.860342,150,3118.972128
89.500506,150,3119.189576
87.995648,150,3119.412558
70.011416,150,3119.636641
88.993101,150,3119.863501
102.74037,150,3603.696795
85.872714,150,3603.967847
113.874085,150,3604.221358
96.09548,150,3604.526295
101.495636,150,3604.839983
106.902472,150,3605.102464
105.200962,150,3605.381425
117.087835,150,3605.671206
105.837368,150,3605.959028
96.570922,150,3606.232656
103.103852,150,4108.270498
106.494784,150,4108.511631
103.696585,150,4108.765615
103.65753,150,4109.003623
115.416232,150,4109.25384
104.299814,150,4109.525166
105.590448,150,4109.786474
103.544066,150,4110.048575
102.975509,150,4110.297902
103.622602,150,4110.529784
111.540617,150,4607.108561
114.641126,150,4607.399162
115.592559,150,4607.668273
113.087008,150,4607.962284
107.820356,150,4608.224948
104.298928,150,4608.494986
109.233681,150,4608.75628
104.800045,150,4609.026536
112.155291,150,4609.308329
101.306897,150,4609.568097
105.327654,150,5122.203234
94.920244,150,5122.458336
117.34135,150,5122.683641
121.69846,150,5122.916907
115.954895,150,5123.159746
116.677094,150,5123.403231
107.80278,150,5123.639039
106.993402,150,5123.872705
113.490752,150,5124.108968
107.755509,150,5124.350038
108.809472,150,5661.327857
99.668095,150,5661.628286
109.445551,150,5661.903247
99.287907,150,5662.16975
108.055655,150,5662.455597
122.077208,150,5662.72498
119.240534,150,5662.998717
110.613095,150,5663.26469
122.545452,150,5663.546075
115.957535,150,5663.815178
120.547084,150,6153.771413
111.540988,150,6153.99092
112.243562,150,6154.208821
107.063241,150,6154.428416
104.899967,150,6154.651857
118.4671,150,6154.87083
111.297031,150,6155.088194
113.86761,150,6155.305534
100.397666,150,6155.527879
104.785251,150,6155.747817
117.802716,150,6598.884591
