# {"t_start": 1607083992.438526, "env_id": "antgoal-v0"} 
r,l,t
127.661364,150,10.060597
91.689045,150,12.372559
118.555349,150,15.20912
89.48311,150,17.838128
120.58451,150,19.397239
107.940097,150,21.495791
87.871225,150,24.772995
87.05314,150,27.16694
89.569765,150,29.339345
91.796136,150,31.762696
90.58012,150,34.52477
88.720516,150,37.582556
86.38955,150,40.115308
107.976225,150,43.52511
86.485362,150,46.276628
100.844314,150,48.947541
94.504335,150,51.62349
153.366664,150,53.760805
115.352013,150,56.172773
123.850707,150,58.666731
107.356463,150,61.511914
90.667779,150,64.657732
133.247363,150,67.439412
103.123731,150,70.085864
89.005315,150,72.449287
105.184772,150,74.923268
115.939796,150,77.84038
145.489975,150,79.760249
101.44064,150,82.807936
113.073779,150,85.273362
105.201504,150,87.05209
90.422392,150,88.637687
101.79252,150,90.580522
89.925294,150,92.604813
112.920443,150,94.439563
93.540601,150,96.289855
118.05523,150,98.127437
81.093219,150,99.791484
126.394752,150,101.549095
104.158132,150,103.425345
122.849849,150,105.655431
95.702053,150,107.424743
117.477137,150,109.534924
92.727629,150,111.634407
102.594216,150,113.818982
88.776235,150,115.998435
105.312606,150,118.107264
99.528682,150,119.887261
102.236357,150,120.71514
143.504354,150,121.661427
90.05921,150,122.535698
99.471527,150,122.760007
139.359904,150,123.00386
109.418138,150,127.70118
95.745879,150,164.15344
95.009692,150,167.438329
113.359036,150,167.618483
82.063147,150,167.799976
109.206742,150,167.976816
131.926652,150,168.151646
103.946073,150,168.33095
107.277056,150,185.115896
116.25109,150,247.12144
103.873707,150,258.525571
105.158492,150,258.708264
113.99361,150,258.889612
103.711192,150,259.071208
94.198506,150,259.255226
87.427703,150,264.679837
99.98567,150,264.968734
104.61903,150,265.555271
90.350486,150,265.763026
125.601907,150,265.982444
111.867287,150,266.219445
89.456043,150,266.424317
129.707514,150,266.642461
86.636013,150,266.857922
121.84135,150,267.068275
104.635115,150,267.296106
90.881544,150,267.509013
101.731131,150,267.712055
111.804633,150,267.958538
100.690299,150,268.164365
105.843599,150,268.360718
125.117498,150,268.534765
112.628789,150,268.715829
106.492474,150,268.898774
89.03803,150,269.084752
110.339849,150,269.267137
125.187832,150,269.452728
83.369793,150,269.647519
107.984223,150,269.875183
79.99765,150,270.08861
95.526987,150,270.308078
