#{"t_start": 1606209172.820648, "env_id": null}
r,l,t
290.600484,500,197.001701
280.80309,500,198.037376
270.990587,500,199.07004
328.4061,500,200.090123
382.124167,500,396.685266
312.925871,500,397.713334
293.125979,500,398.765941
305.666707,500,399.800742
343.566142,500,596.686996
294.901314,500,597.737012
264.930005,500,598.779137
373.287538,500,599.809862
384.749666,500,796.443524
321.005327,500,797.486747
310.382296,500,798.533164
388.801402,500,799.562524
384.154909,500,995.049797
420.400348,500,996.063251
219.119926,500,997.117812
318.738557,500,998.155034
386.839024,500,1193.400376
419.484243,500,1194.414357
370.678073,500,1195.435325
345.349083,500,1196.448781
358.799678,500,1391.970517
260.803352,500,1393.034069
247.195689,500,1394.097757
371.956089,500,1395.124738
323.811238,500,1590.067797
269.287332,500,1591.108886
309.40698,500,1592.144869
411.536581,500,1593.221176
402.420599,500,1787.662212
334.449048,500,1788.690979
358.512819,500,1789.716257
358.56193,500,1790.745383
371.964505,500,1985.390874
312.619871,500,1986.475544
344.414383,500,1987.508163
416.891708,500,1988.52672
324.408751,500,2183.384402
344.938701,500,2184.408717
384.826795,500,2185.449475
402.516319,500,2186.477014
424.007588,500,2380.796398
297.683546,500,2381.832155
416.229188,500,2382.853406
332.108964,500,2383.87796
363.779049,500,2579.472381
377.413934,500,2580.495185
291.744093,500,2581.542946
355.627536,500,2582.572857
352.471964,500,2777.508829
419.350489,500,2778.529281
377.571281,500,2779.550349
293.056393,500,2780.580561
391.552428,500,2975.922951
385.36387,500,2976.953946
357.059074,500,2977.986564
344.547446,500,2979.015898
384.354179,500,3173.851374
334.524133,500,3174.886609
370.50443,500,3175.934876
368.121928,500,3176.965875
354.784345,500,3373.101867
367.140709,500,3374.138454
386.788493,500,3375.176461
388.832643,500,3376.20534
397.524516,500,3570.876609
303.923518,500,3571.913656
386.425688,500,3572.944473
327.039749,500,3573.971371
429.945048,500,3769.167567
369.063662,500,3770.196228
372.076457,500,3771.229456
388.228127,500,3772.251768
381.655446,500,8670.127533
415.302201,500,8671.153118
423.897126,500,8672.180294
356.46519,500,8673.208049
371.470333,500,8869.436649
405.256576,500,8870.467005
412.380186,500,8871.494668
377.616942,500,8872.52023
367.037452,500,9066.858256
432.441355,500,9067.882446
398.247113,500,9068.903307
384.885067,500,9069.931226
396.431462,500,9264.979865
431.492813,500,9265.995811
374.979133,500,9267.025754
415.287719,500,9268.054216
296.275687,500,9464.810703
358.806777,500,9465.831441
368.051659,500,9466.867052
312.285752,500,9467.903084
328.733341,500,9665.433398
300.094542,500,9666.465004
298.586189,500,9667.505563
398.979919,500,9668.525806
346.066362,500,9865.234157
305.728387,500,9866.268407
339.764364,500,9867.301888
364.541699,500,9868.340763
295.481598,500,10065.313894
326.264579,500,10066.36908
329.403505,500,10067.417159
331.165651,500,10068.469486
213.934691,500,10266.174054
287.32136,500,10267.209154
279.875499,500,10268.25432
322.240556,500,10269.315579
327.132972,500,10467.669086
335.028722,500,10468.700943
322.283162,500,10469.738008
349.436505,500,10470.78479
309.624909,500,10669.365279
296.713864,500,10670.428246
352.167916,500,10671.487442
287.14875,500,10672.531214
329.457934,500,10870.514832
334.982442,500,10871.548636
363.738741,500,10872.601707
319.928597,500,10873.65579
291.038824,500,11071.379558
338.927452,500,11072.409639
284.853116,500,11073.468358
366.011196,500,11074.500957
327.133017,500,11272.648712
348.460727,500,11273.710619
294.288651,500,11274.749471
310.559745,500,11275.784451
338.928217,500,11474.549851
302.246523,500,11475.605592
302.604234,500,11476.647933
313.918774,500,11477.682866
363.000521,500,11675.686342
288.645541,500,11676.765291
357.78868,500,11677.80979
325.269195,500,11678.840656
351.370851,500,11875.569405
345.944517,500,11876.610372
324.637088,500,11877.644125
289.458274,500,11878.691108
250.136222,500,12076.648416
285.811444,500,12077.692922
369.168329,500,12078.725344
299.368742,500,12079.77726
324.37879,500,12275.636121
396.023582,500,12276.652944
329.530607,500,12277.706294
375.212235,500,12278.732414
390.760239,500,12476.642684
218.675282,500,12477.697429
406.169467,500,12478.724368
250.95272,500,12479.75544
331.757964,500,12677.14469
316.286544,500,12678.201253
306.632848,500,12679.232837
353.90228,500,12680.268918
290.053369,500,12877.540694
457.789549,500,12878.561476
377.798704,500,12879.586555
345.670416,500,12880.605193
393.78106,500,13075.314914
458.849122,500,13076.327362
362.842753,500,13077.358171
392.442983,500,13078.387458
402.219561,500,13272.952002
327.811972,500,13273.975483
344.071387,500,13275.026832
428.636346,500,13276.049329
373.0727,500,13471.137647
329.336486,500,13472.15044
292.300431,500,13473.209174
371.539501,500,13474.233112
389.616203,500,13668.973967
424.524958,500,13669.999317
303.680057,500,13671.043558
365.305402,500,13672.089561
408.233997,500,13867.49952
383.907274,500,13868.526392
371.845711,500,13869.5667
372.93393,500,13870.596969
364.223762,500,14065.69799
337.156982,500,14066.725801
372.981021,500,14067.760508
331.662399,500,14068.802659
314.760582,500,14264.545728
388.880217,500,14265.567773
358.606072,500,14266.621694
289.74213,500,14267.652622
448.36121,500,14465.113288
413.666861,500,14466.130572
285.535994,500,14467.176153
404.552862,500,14468.208078
439.844119,500,14662.766509
300.948507,500,14663.814665
384.461132,500,14664.846163
394.785848,500,14665.863867
369.984839,500,14861.086313
311.268503,500,14862.134261
301.748382,500,14863.175843
335.877974,500,14864.22161
366.366877,500,15059.416213
296.623505,500,15060.457547
362.613738,500,15061.508775
384.636696,500,15062.528147
398.653886,500,15258.338551
321.358237,500,15259.378652
319.064814,500,15260.419321
399.807709,500,15261.456038
352.219243,500,15456.512125
323.251064,500,15457.542513
344.884964,500,15458.581703
346.900769,500,15459.608898
377.629332,500,15654.794536
390.037302,500,15655.821806
380.208536,500,15656.852885
365.156779,500,15657.878105
385.728845,500,15853.393466
409.070616,500,15854.419845
363.378577,500,15855.453846
333.269382,500,15856.488055
431.703609,500,16051.320408
454.147661,500,16052.349962
419.073353,500,16053.38339
415.173752,500,16054.420155
402.40652,500,16251.026785
292.104265,500,16252.073735
314.091936,500,16253.127558
388.968701,500,16254.163844
437.09956,500,16450.823387
349.302919,500,16451.870151
342.23053,500,16452.925088
322.675625,500,16453.951553
390.247848,500,16650.560286
412.023853,500,16651.596722
410.745471,500,16652.639979
388.390192,500,16653.67556
298.008995,500,16851.600461
306.812103,500,16852.648517
338.969448,500,16853.704282
357.519508,500,16854.739425
292.98969,500,17052.946192
298.078363,500,17053.997444
370.019908,500,17055.045671
403.193784,500,17056.087977
404.847908,500,17252.569817
414.175536,500,17253.608547
397.009426,500,17254.65476
388.571703,500,17255.688821
393.936493,500,17452.471964
296.355869,500,17453.523203
298.994854,500,17454.586717
349.782459,500,17455.623098
321.230212,500,17652.733416
333.934804,500,17653.776726
382.599994,500,17654.817733
270.570291,500,17655.865472
307.76825,500,17854.068129
390.009621,500,17855.11531
289.711421,500,17856.172314
344.5264,500,17857.20046
264.16374,500,18055.601988
312.194994,500,18056.648545
293.128763,500,18057.723635
332.250044,500,18058.788377
236.158245,500,18257.671984
248.988497,500,18258.731954
339.679175,500,18259.787058
351.177304,500,18260.833204
342.65702,500,18459.801946
340.179129,500,18460.852391
289.454657,500,18461.926975
354.344531,500,18462.977255
286.939441,500,18661.695069
310.200277,500,18662.9182
232.72784,500,18664.140469
286.657871,500,18665.218719
309.211257,500,18863.888015
298.646381,500,18864.947101
408.510912,500,18865.999534
262.166343,500,18867.050013
274.577996,500,19066.380309
312.14054,500,19067.431173
