#{"t_start": 1611588324.0344183, "env_id": null}
r,l,t
106.739846,150,970.61442
104.315,150,1031.449737
132.138448,150,1093.557693
88.18935,150,1093.879654
102.601288,150,1154.561888
95.663901,150,1154.869385
103.454082,150,1214.686251
121.952559,150,1214.985792
112.143858,150,1275.31529
117.071259,150,1275.62143
132.008189,150,1275.924986
99.688466,150,1276.22965
122.030379,150,1336.20154
126.983537,150,1336.507598
119.613206,150,1336.816062
97.489888,150,1337.123433
99.602983,150,1337.430259
92.924487,150,1397.711925
107.747411,150,1398.017205
95.488316,150,1398.325261
112.386268,150,1398.625231
120.315726,150,1398.927106
111.798006,150,1458.552195
123.111836,150,1458.854541
106.729018,150,1459.160531
91.550845,150,1459.467649
109.459872,150,1459.771439
105.600387,150,1522.378512
113.197983,150,1522.697103
110.884019,150,1523.016385
101.268469,150,1523.34183
91.059939,150,1523.689174
98.480994,150,1585.481582
115.089217,150,1585.78734
84.007825,150,1586.101068
107.553996,150,1586.407826
113.435346,150,1586.713632
131.291175,150,1587.046625
116.020369,150,1647.595875
98.417339,150,1647.900284
89.787049,150,1648.224654
106.50706,150,1648.527255
75.059037,150,1648.841513
83.949132,150,1649.172727
91.849176,150,1649.484596
120.700548,150,1710.447454
102.175867,150,1710.751099
118.819839,150,1711.053953
93.270385,150,1711.362097
117.251399,150,1711.666664
77.581081,150,1711.997694
108.820278,150,1712.301945
94.96394,150,1712.608634
115.410933,150,1773.166974
118.950489,150,1773.4844
75.510825,150,1773.80609
109.283229,150,1774.125884
81.527263,150,1774.447987
85.2708,150,1774.798269
103.680785,150,1775.114879
130.685637,150,1775.42833
132.520318,150,1836.294759
122.862198,150,1836.598636
114.010202,150,1836.914032
116.47329,150,1837.216511
81.312895,150,1837.538095
99.831685,150,1837.871821
82.174886,150,1838.17903
84.297455,150,1838.493628
111.385717,150,1838.797603
105.989837,150,1900.198036
100.113173,150,1900.576804
129.292351,150,1900.93772
110.312293,150,1901.279991
95.824695,150,1901.592498
111.505905,150,1901.937196
124.448009,150,1902.257292
122.546268,150,1902.575484
121.649616,150,1902.8891
124.554388,150,1903.201882
107.786888,150,1964.146977
113.6465,150,1964.453003
102.462907,150,1964.759361
123.904897,150,1965.066904
139.607131,150,1965.372539
110.911598,150,1965.705451
102.30672,150,1966.01937
90.458394,150,1966.326629
105.213477,150,1966.629556
