# {"t_start": 1606291699.049773, "env_id": "antgoal-v0"} 
r,l,t
83.123525,150,761.810194
62.220029,150,762.289901
63.645603,150,762.80323
63.108795,150,763.230354
60.53086,150,763.614294
62.432413,150,764.023966
65.15486,150,764.407923
64.101413,150,764.786157
61.592791,150,765.143832
62.40724,150,765.538241
81.253703,150,1559.267395
83.635588,150,1559.732474
77.453721,150,1560.182656
89.52455,150,1560.638754
73.091905,150,1561.101473
70.836038,150,1561.560716
76.215255,150,1562.006289
93.881843,150,1562.500089
81.403545,150,1562.96053
84.457395,150,1563.364335
74.835682,150,2376.890307
84.371102,150,2377.261648
79.729483,150,2377.62836
82.658417,150,2377.996237
99.207297,150,2378.368368
77.650085,150,2378.745986
108.607049,150,2379.118931
103.281376,150,2379.574998
89.200653,150,2380.076732
79.550336,150,2380.561039
103.371438,150,3201.921754
111.400413,150,3202.304794
107.711799,150,3202.679597
82.082332,150,3203.063217
109.978193,150,3203.443734
103.819159,150,3203.819474
78.933016,150,3204.197321
82.066526,150,3204.583323
103.541358,150,3204.967741
104.46317,150,3205.356117
105.052607,150,4044.101583
100.816731,150,4044.491094
91.603489,150,4044.889956
97.442672,150,4045.29382
95.220475,150,4045.674825
108.152372,150,4046.061739
88.743402,150,4046.446025
101.130913,150,4046.84304
99.456416,150,4047.226686
106.719417,150,4047.621437
108.427737,150,4900.783497
107.299228,150,4901.163959
110.673747,150,4901.648761
108.505995,150,4902.098825
108.088512,150,4902.552485
106.928974,150,4903.01095
110.840974,150,4903.450039
109.574251,150,4903.891728
106.108015,150,4904.346407
106.682069,150,4904.795506
102.002154,150,5928.62935
86.851479,150,5929.138347
104.583146,150,5929.617518
103.612437,150,5930.156089
118.106569,150,5930.673931
118.743693,150,5931.213773
107.738246,150,5931.736475
98.704911,150,5932.277284
116.780904,150,5932.801277
88.766913,150,5933.425618
107.747695,150,6991.744398
93.952511,150,6992.244739
97.393344,150,6992.737829
74.265022,150,6993.221265
99.801671,150,6993.837695
96.382777,150,6994.334566
102.903752,150,6994.825757
99.697532,150,6995.303367
93.293469,150,6995.781538
104.408742,150,6996.234254
113.227215,150,7848.473221
95.481834,150,7848.861602
96.555983,150,7849.299263
116.805102,150,7849.721149
105.799347,150,7850.133561
105.196574,150,7850.519461
86.607351,150,7850.905686
106.036924,150,7851.290128
95.870733,150,7851.832695
94.162899,150,7852.299346
105.591927,150,8711.575686
105.020166,150,8712.081427
99.734121,150,8712.54003
94.220962,150,8713.2374
106.007925,150,8713.744156
92.482913,150,8714.242743
93.085428,150,8714.742894
90.297423,150,8715.240011
96.075527,150,8715.781672
91.710893,150,8716.313623
115.988886,150,9607.024796
93.831233,150,9607.449339
96.38739,150,9607.84287
115.984236,150,9608.392477
91.487709,150,9608.878523
96.133602,150,9609.350073
86.33876,150,9609.759548
104.218689,150,9610.173907
103.913589,150,9610.628325
89.272408,150,9611.310947
99.243371,150,10492.417273
104.160845,150,10492.838116
100.41185,150,10493.27046
92.890515,150,10493.712064
94.45608,150,10494.156223
127.845474,150,10494.567791
98.421949,150,10495.018194
97.707079,150,10495.473928
101.624448,150,10495.972802
102.555946,150,10496.434297
103.445062,150,11407.195477
79.853041,150,11407.657993
118.165612,150,11408.346013
101.301066,150,11408.901437
101.50133,150,11409.492182
94.951374,150,11410.116385
98.501567,150,11410.586075
106.66362,150,11411.051447
103.489636,150,11411.528694
93.918799,150,11412.013535
96.181544,150,12282.782027
105.754149,150,12283.158005
105.361108,150,12283.529694
93.137086,150,12283.912714
106.19371,150,12284.277894
103.884272,150,12284.703907
92.380291,150,12285.070383
100.474977,150,12285.444007
88.302878,150,12285.809258
105.279616,150,12286.168003
81.235357,150,13105.156553
103.238425,150,13105.532161
102.956518,150,13105.909421
100.67202,150,13106.285146
100.103286,150,13106.661068
109.205739,150,13107.028495
104.263893,150,13107.39738
92.589774,150,13107.77745
92.41331,150,13108.163477
103.841014,150,13108.53055
105.030842,150,13925.758891
104.474247,150,13926.099618
104.4643,150,13926.505032
105.853859,150,13926.960031
82.582277,150,13927.382366
103.966949,150,13927.751424
106.358781,150,13928.116737
105.293806,150,13928.561638
104.682346,150,13929.051688
95.42959,150,13929.497467
116.60904,150,14750.029466
108.439284,150,14750.411126
106.18451,150,14750.775108
111.04871,150,14751.374354
113.692369,150,14751.856158
117.57728,150,14752.219336
109.799326,150,14752.593007
110.37918,150,14752.972541
117.29602,150,14753.351776
117.02478,150,14753.743783
105.362923,150,15591.124206
99.598043,150,15591.595124
97.194975,150,15592.067541
103.455708,150,15592.531554
106.488814,150,15592.932348
100.725292,150,15593.291781
93.519288,150,15593.659603
116.82171,150,15594.056867
107.003057,150,15594.432249
110.037832,150,15594.808546
104.519415,150,16444.636563
112.661547,150,16445.119247
107.829708,150,16445.858692
109.234776,150,16446.62452
102.850561,150,16447.087143
117.521089,150,16447.595259
106.011412,150,16448.055182
98.018507,150,16448.566097
97.226078,150,16449.034831
117.686108,150,16449.510193
101.23125,150,17302.237591
104.766822,150,17302.645918
112.900866,150,17303.105438
116.849422,150,17303.496134
116.6036,150,17303.862906
101.545612,150,17304.285719
116.514974,150,17304.676331
118.881553,150,17305.126263
116.500538,150,17305.578849
114.846324,150,17306.003338
100.307842,150,18169.45535
106.239578,150,18169.984895
101.423594,150,18170.63093
98.275435,150,18171.109172
104.75236,150,18171.58363
99.021741,150,18172.075259
106.781024,150,18172.565981
89.303746,150,18172.937289
104.908971,150,18173.319214
91.720209,150,18173.788507
101.443442,150,19020.620346
104.667074,150,19021.10402
102.914084,150,19021.5355
107.614162,150,19021.969626
97.309823,150,19022.407843
109.054464,150,19022.876231
95.145553,150,19023.314945
105.015186,150,19023.76423
91.522323,150,19024.202345
108.608305,150,19024.649011
109.018922,150,19870.17034
95.773934,150,19870.531456
109.315351,150,19870.888944
106.062584,150,19871.259219
116.998211,150,19871.625441
109.902818,150,19871.984484
104.264896,150,19872.347295
105.12253,150,19872.79993
112.094921,150,19873.246321
94.014861,150,19873.693209
92.855685,150,20735.818367
103.398536,150,20736.206853
102.566634,150,20736.580166
113.341316,150,20737.148339
91.388742,150,20737.561806
102.614557,150,20738.05562
118.568372,150,20738.511309
116.104921,150,20738.983045
105.658866,150,20739.664761
96.246513,150,20740.142768
107.383049,150,21747.349218
92.479173,150,21747.777615
90.637157,150,21748.310526
88.043097,150,21748.755615
99.858993,150,21749.220633
96.029487,150,21749.909843
95.238121,150,21750.399657
102.889111,150,21750.934511
105.891035,150,21751.43334
79.425537,150,21751.965331
103.625287,150,22724.92561
81.943777,150,22725.471214
107.873243,150,22726.001849
106.144324,150,22726.658223
113.150216,150,22727.430065
91.017396,150,22727.967229
87.884048,150,22728.614143
109.501812,150,22729.102335
107.993907,150,22729.84044
109.209339,150,22730.507259
108.236244,150,23691.775247
110.342691,150,23692.188741
105.61727,150,23692.59426
106.366425,150,23693.024011
91.928254,150,23693.46544
105.506821,150,23693.841052
104.371097,150,23694.230398
104.394615,150,23694.655302
96.632643,150,23695.064846
96.678106,150,23695.455185
117.43023,150,24658.898767
110.302279,150,24659.350946
99.194086,150,24659.953099
110.574569,150,24660.463014
92.109957,150,24660.893633
109.540203,150,24661.346769
117.376576,150,24661.852971
107.668333,150,24662.548455
110.33453,150,24663.135512
109.182757,150,24663.622258
108.170336,150,25489.374745
105.469052,150,25489.75834
104.390458,150,25490.307712
103.449962,150,25490.770558
104.324938,150,25491.178634
93.729476,150,25491.655227
92.99558,150,25492.06044
111.342129,150,25492.421945
106.497943,150,25492.781358
98.770037,150,25493.141796
98.321896,150,26335.912422
108.058264,150,26336.328512
104.64411,150,26336.788131
107.334155,150,26337.184778
101.321352,150,26337.563955
103.527154,150,26337.924572
108.087252,150,26338.375714
105.15191,150,26338.928406
105.546772,150,26339.384916
107.921761,150,26339.853209
104.278669,150,27288.11963
104.118427,150,27288.517213
103.779656,150,27288.893106
106.144258,150,27289.277268
104.343102,150,27289.659655
92.099321,150,27290.033472
115.951604,150,27290.405064
