# {"t_start": 1606317814.9436066, "env_id": "antgoal-v0"} 
r,l,t
116.503402,150,2.568667
77.195079,150,2.982563
98.21237,150,3.387194
105.057019,150,3.944126
100.100317,150,4.647689
93.730981,150,5.099424
90.049092,150,5.676015
105.637883,150,6.197865
114.879578,150,6.905039
116.287934,150,7.613883
98.131056,150,8.211194
104.137293,150,8.647494
138.284085,150,9.163583
85.460845,150,10.102848
113.294218,150,10.588718
84.98554,150,11.033143
111.291471,150,11.448285
117.275556,150,11.863941
97.681582,150,12.282377
117.25179,150,12.699094
84.308403,150,13.034917
102.120895,150,13.421012
92.724089,150,13.954347
102.139815,150,14.312907
110.002646,150,14.710224
94.178283,150,15.153575
104.283977,150,15.554187
90.252252,150,16.040063
96.22263,150,16.479255
110.712856,150,16.890937
93.683685,150,17.288984
96.641364,150,17.664954
86.448505,150,18.052316
140.140306,150,18.598879
120.014306,150,19.188122
93.760654,150,19.560338
95.810001,150,19.888245
105.371477,150,20.208263
88.51565,150,20.554767
102.513554,150,20.908541
116.41847,150,21.331298
96.12068,150,21.674351
94.600935,150,22.07233
101.749465,150,22.466946
111.057596,150,23.018406
83.607456,150,23.406972
101.914836,150,23.798168
111.013204,150,24.184107
89.92776,150,24.686883
110.465795,150,25.094866
96.21012,150,25.561939
102.363078,150,25.989047
99.464215,150,26.53843
90.965145,150,26.991711
103.046194,150,27.48813
91.464326,150,27.882318
85.821185,150,28.298617
86.922685,150,28.801859
92.00938,150,29.233957
123.953233,150,29.62812
128.001479,150,30.023981
96.583555,150,30.414855
123.910662,150,30.806889
99.558282,150,31.222754
118.831305,150,31.622862
114.940919,150,32.02432
103.201572,150,32.430083
142.887013,150,32.819265
97.674197,150,33.306314
100.368756,150,33.704225
124.461004,150,34.104921
102.513056,150,34.504857
142.04032,150,34.874741
108.051103,150,35.324298
130.770803,150,35.710566
109.493437,150,36.102174
87.4139,150,36.49579
105.49952,150,36.887656
98.095889,150,37.284121
108.082887,150,37.673432
102.962131,150,38.098612
99.86023,150,38.573897
132.463884,150,38.946071
106.349231,150,39.315342
103.733062,150,39.699412
87.846454,150,40.079033
117.644506,150,40.458186
87.284934,150,40.858852
111.896272,150,41.250772
93.945427,150,41.645212
105.892324,150,42.031722
106.386459,150,42.426431
101.121346,150,42.815228
94.355042,150,43.412918
77.634482,150,44.073678
104.637099,150,44.560483
124.675258,150,44.880931
128.986195,150,45.210804
108.405503,150,45.536197
102.006684,150,45.845617
104.522878,150,46.158482
88.412762,150,46.463791
135.750178,150,46.770132
