# {"t_start": 1606317895.8876352, "env_id": "antgoal-v0"} 
r,l,t
101.406336,150,1.79746
97.652776,150,2.211071
94.868222,150,2.720233
101.350085,150,3.235416
112.133234,150,3.677927
91.628336,150,4.074286
94.345575,150,4.42238
95.90294,150,4.866984
101.69411,150,5.42075
89.063412,150,6.115845
89.887576,150,6.715773
106.519947,150,7.33065
99.428199,150,7.748575
116.758445,150,8.465541
87.109236,150,8.891104
106.444726,150,9.300662
95.594327,150,9.819293
102.032434,150,10.239433
107.077765,150,10.655604
111.605925,150,11.090472
96.17982,150,11.504598
84.687281,150,11.93089
109.865719,150,12.47368
95.426905,150,12.804016
116.15948,150,13.138325
94.889156,150,13.492939
85.699665,150,13.833397
97.393724,150,14.254637
104.108229,150,14.833971
97.4483,150,15.164886
82.574248,150,15.503716
107.032242,150,15.838264
113.785248,150,16.273821
86.304613,150,16.599074
90.162597,150,16.964952
106.815652,150,17.280139
89.733023,150,17.619401
152.397834,150,17.936864
87.052295,150,18.466123
94.449832,150,19.193803
87.641226,150,19.773374
98.125044,150,20.137306
104.455208,150,20.733313
99.526258,150,21.164193
97.287707,150,21.658038
85.543601,150,22.091324
117.848089,150,22.406598
93.882986,150,22.874172
89.129555,150,23.32801
94.300918,150,23.754068
103.80606,150,24.334853
129.18634,150,24.669144
110.552978,150,25.066535
92.572808,150,25.600059
98.88826,150,26.073189
118.829135,150,26.507232
105.228965,150,26.901844
105.059869,150,27.282632
108.822009,150,27.678402
122.728557,150,28.213823
136.792196,150,28.61726
88.6455,150,29.165987
109.162916,150,29.554984
127.602633,150,29.985577
82.679876,150,30.417019
88.39384,150,30.821864
108.971653,150,31.210602
99.220924,150,31.599991
97.632029,150,32.071996
94.060737,150,32.484509
125.400779,150,32.833749
99.918946,150,33.205909
105.675493,150,33.59804
98.810682,150,34.045734
104.474426,150,34.401848
88.961157,150,34.728408
88.201747,150,35.058642
119.579907,150,35.384381
95.063042,150,35.742837
105.109005,150,36.4096
133.929623,150,37.262209
114.602145,150,38.09404
100.076796,150,38.51472
107.323834,150,39.021111
108.512693,150,39.404987
104.444771,150,39.833901
116.637449,150,40.233185
95.4002,150,40.631165
100.459131,150,41.031703
123.618898,150,41.599871
89.773597,150,42.193015
101.432331,150,42.614654
90.192382,150,43.025172
109.338879,150,43.351481
104.102411,150,43.675472
85.231875,150,44.231729
88.388473,150,44.760512
104.229099,150,45.322239
130.451356,150,45.99353
140.492055,150,46.442303
111.945177,150,46.985914
133.360197,150,47.361607
85.550446,150,47.683675
121.199636,150,48.002378
133.77316,150,48.319438
92.797781,150,48.646091
98.715023,150,49.112561
108.004485,150,49.759998
102.103953,150,50.143161
110.820176,150,50.60516
100.967347,150,50.986604
127.130786,150,51.389189
111.550668,150,51.753983
110.468598,150,52.080861
83.082202,150,52.412028
103.993389,150,52.917987
95.675695,150,53.450556
111.924896,150,53.856265
119.103953,150,54.228957
98.875473,150,54.604548
97.353113,150,54.96097
108.89023,150,55.362073
90.983579,150,55.847281
96.169926,150,56.238183
119.117581,150,56.626718
107.846167,150,57.022183
102.156,150,57.405274
118.481053,150,57.782771
119.778851,150,58.151837
123.663872,150,58.53812
143.35979,150,58.914708
109.803663,150,59.301107
79.950398,150,59.742259
85.416607,150,60.226227
92.129657,150,60.97516
132.689174,150,61.351975
124.848357,150,61.827697
109.691728,150,62.220718
88.382365,150,62.618057
118.54876,150,63.007766
110.74366,150,63.403848
93.515371,150,63.97408
109.298717,150,64.654719
118.615291,150,65.052794
102.700937,150,65.52823
100.514762,150,66.025141
113.79381,150,66.41841
116.351253,150,66.829101
127.475072,150,67.148635
102.33387,150,67.5861
105.170664,150,68.185022
100.997593,150,68.688163
110.313054,150,69.55634
129.720859,150,70.211651
123.667905,150,70.853962
115.801501,150,71.458103
120.151218,150,71.823677
114.120172,150,72.460261
122.02378,150,72.993688
87.641195,150,73.392674
120.051879,150,73.852513
122.036946,150,74.246865
110.721691,150,74.629916
134.147171,150,75.112934
88.859941,150,75.514223
128.141417,150,75.946952
127.705247,150,76.342624
112.953331,150,76.731045
128.544778,150,77.127705
110.365007,150,77.529454
117.607605,150,77.943922
