#{"t_start": 1593766404.316252, "env_id": null}
r,l,t
2.620952,100,20.922304
2.382629,100,21.016806
3.067185,100,21.107758
4.904499,100,21.202019
2.249103,100,21.297955
3.112176,100,21.405028
3.353191,100,21.506821
2.498749,100,21.614646
2.274637,100,21.717155
2.631264,100,21.819359
2.562803,100,22.517148
1.963996,100,22.619964
1.400537,100,22.72285
1.946181,100,22.825835
2.776931,100,22.929143
2.370737,100,23.032395
2.635732,100,23.135001
4.41957,100,23.237085
2.346057,100,23.339734
2.903528,100,23.443356
2.67349,100,46.183092
2.921991,100,46.287081
2.585897,100,46.388995
5.67817,100,46.491792
3.015782,100,46.594373
3.103062,100,46.697963
2.855452,100,46.800391
2.959589,100,46.903557
3.451514,100,47.006671
3.541522,100,47.109648
3.034839,100,47.276404
2.745281,100,47.38065
2.856717,100,47.484292
2.914122,100,47.587002
2.3778,100,47.691376
2.80306,100,47.794766
3.224745,100,47.898352
1.72929,100,48.000902
4.014832,100,48.10449
4.270577,100,48.20724
3.462072,100,70.768987
3.688083,100,70.872022
3.994126,100,70.974631
4.431915,100,71.07822
2.28384,100,71.181451
3.890886,100,71.284122
4.812103,100,71.387893
3.115234,100,71.490482
2.798417,100,71.593086
3.153967,100,71.695748
4.873474,100,71.862092
3.942283,100,71.964722
4.014621,100,72.067196
3.872309,100,72.170267
2.909149,100,72.272781
3.736124,100,72.375474
2.958074,100,72.478127
3.131673,100,72.5792
3.000785,100,72.682933
1.889642,29,72.713564
4.945815,100,72.816227
3.188199,100,95.003381
5.045859,100,95.10643
2.114143,38,95.146338
3.727519,100,95.249062
5.152295,100,95.35256
2.664171,100,95.456408
4.571678,100,95.560302
3.054837,100,95.663572
9.155105,100,95.767265
6.658955,100,95.870482
4.044984,100,96.03802
2.53874,56,96.096337
3.681964,100,96.199661
5.199804,100,96.30239
4.07162,100,96.405553
3.499989,100,96.50816
3.194543,100,96.612345
3.448881,100,96.71476
6.461133,100,96.818381
5.171216,100,96.92203
19.966647,100,97.026181
4.017384,100,119.149601
22.402944,100,119.253288
2.711171,48,119.30242
4.115863,100,119.405278
3.833491,100,119.509125
5.442577,100,119.612199
3.650604,100,119.716052
4.862644,100,119.81914
2.44007,100,119.922427
5.434184,100,120.026281
4.662686,100,120.195536
2.049787,30,120.229096
3.731854,100,120.338913
7.794413,100,120.448626
3.767924,100,120.559124
3.879221,100,120.668548
3.639209,100,120.778639
11.106001,93,120.88056
3.475695,100,120.990243
6.276786,100,121.093461
6.95922,100,121.198308
3.919104,100,142.859842
3.964791,100,142.962509
3.978531,100,143.065992
4.329014,100,143.168918
15.73257,100,143.271478
15.254392,100,143.374298
6.116314,100,143.476738
3.07545,100,143.579908
3.596637,100,143.682136
4.496466,100,143.785653
4.629495,100,143.952628
17.089602,100,144.055897
2.625331,39,144.096957
4.115724,100,144.199618
4.902638,100,144.303124
4.262713,100,144.406739
3.343765,46,144.454334
3.449361,100,144.558043
3.941827,100,144.661243
3.287395,100,144.764398
4.173562,100,144.868203
7.765981,100,166.357168
3.488457,100,166.459403
4.375235,100,166.560959
5.068785,100,166.664138
4.639203,100,166.766937
3.535398,100,166.869214
4.16007,100,166.971529
5.37107,100,167.075406
2.155524,35,167.111816
3.815494,100,167.214607
5.948211,100,167.38017
4.197528,100,167.482916
3.621352,100,167.58582
3.610047,100,167.689251
2.507318,37,167.728124
4.787053,100,167.831699
6.504515,100,167.93476
3.81976,100,168.038556
21.565436,100,168.141982
4.686459,100,168.244531
4.205332,100,168.347064
23.155235,100,189.636568
9.113035,100,189.739299
7.400965,100,189.842218
3.87183,100,189.944362
3.199708,100,190.047263
6.931503,100,190.149701
17.963802,100,190.253354
4.708114,100,190.355668
4.008751,100,190.458891
1.819638,29,190.489444
4.359213,100,190.656022
4.222649,100,190.758457
4.607918,100,190.861441
3.995117,61,190.924347
2.152696,46,190.971814
3.497494,100,191.075139
7.277475,100,191.177377
4.405256,100,191.279368
8.05949,100,191.382785
4.133843,100,191.485047
8.895226,100,191.587573
2.847313,53,191.642418
1.913738,32,212.416194
4.265092,100,212.52043
6.788658,86,212.608133
6.467091,100,212.711234
4.314597,100,212.814379
4.294649,100,212.916545
3.702483,100,213.020043
2.791951,44,213.065578
5.739258,100,213.168969
26.183254,100,213.272134
3.959414,100,213.373781
3.999947,100,213.540288
18.937976,100,213.643075
4.281723,60,213.704783
4.41224,100,213.807179
3.950051,100,213.91005
6.747967,87,214.000273
4.411512,100,214.103176
5.979355,100,214.206837
6.166145,100,214.310711
4.641274,78,214.392321
4.462241,100,214.496617
1.661476,29,214.526936
3.287963,52,235.860929
4.100017,100,235.964061
6.800838,100,236.06636
3.065974,100,236.169497
22.51436,100,236.270561
4.408687,100,236.373612
6.099388,100,236.475876
7.886721,100,236.578552
4.284304,100,236.681117
3.88627,100,236.788204
3.304548,100,236.956225
3.048776,100,237.059897
27.573175,100,237.16143
2.116855,37,237.198186
3.490113,100,237.300757
5.217091,100,237.403885
3.501838,100,237.506333
6.298719,100,237.60785
7.675896,100,237.710035
4.358998,100,237.812343
3.768748,100,237.915356
2.633692,49,237.965339
5.676713,100,259.191428
6.27064,100,259.293531
4.331629,62,259.35687
3.897311,100,259.458963
3.804869,100,259.560916
4.375478,100,259.663021
3.160724,100,259.764353
3.475267,100,259.865732
12.931452,100,259.967082
3.531539,100,260.0694
4.2518,100,260.232165
4.697315,100,260.333943
5.151942,100,260.436124
4.302866,100,260.538281
3.519696,100,260.639469
7.69702,97,260.738856
2.486064,39,260.777858
4.018909,100,260.878982
5.556595,90,260.970345
3.738396,100,261.07297
5.842844,100,261.175062
4.432264,71,282.477924
9.005035,100,282.578452
4.615069,100,282.679778
4.367295,100,282.781454
14.053945,100,282.881735
5.623496,100,282.982564
6.911549,100,283.084523
7.750612,100,283.186349
17.127292,100,283.286587
9.527418,100,283.387776
8.022233,100,283.553448
4.31662,100,283.654029
3.689612,100,283.754334
7.575576,85,283.839603
6.765021,100,283.94187
3.623042,100,284.043257
5.462921,100,284.143039
1.701187,26,284.168832
5.457111,100,284.270673
5.140288,100,284.372545
4.689079,100,284.474533
2.665878,100,305.177484
4.989783,100,305.278051
5.868375,100,305.379948
4.797056,100,305.481067
5.072411,100,305.580803
5.646728,100,305.681667
6.408461,100,305.781985
2.460868,42,305.823385
6.291383,100,305.92308
3.42775,70,305.992645
5.099367,100,306.093727
5.008095,100,306.254277
8.224326,98,306.351049
6.802224,100,306.450542
3.796117,100,306.550585
4.178678,100,306.650047
5.110892,80,306.729181
6.942443,100,306.829352
12.870231,100,306.928708
5.311834,76,307.004932
4.134261,100,307.105074
4.931146,70,327.490943
8.198028,100,327.590872
6.136727,100,327.689131
5.246477,100,327.788543
3.541968,100,327.887728
8.467028,100,327.988314
11.614643,100,328.08734
5.049937,68,328.154796
5.445963,100,328.255657
1.86992,36,328.291148
5.68283,100,328.39013
3.634173,51,328.501121
4.405088,100,328.60008
6.85284,100,328.700237
5.278677,100,328.799945
6.398179,74,328.87277
6.207484,100,328.97267
6.720261,100,329.071089
5.500507,100,329.171357
7.717104,100,329.271228
4.621321,100,329.372651
5.481499,100,329.472752
11.634982,100,349.875704
1.904445,31,349.906613
8.476318,100,350.006496
5.833793,100,350.10618
5.080903,100,350.205344
7.449203,100,350.304154
10.32966,100,350.403734
5.283886,100,350.50327
10.915985,100,350.604086
6.932423,81,350.684344
6.970356,100,350.784348
4.969849,100,350.94486
7.400566,100,351.045711
3.474932,57,351.10163
5.062786,100,351.20195
4.665513,100,351.300416
4.255573,100,351.399292
5.931594,100,351.499382
4.61584,100,351.599057
8.740605,100,351.698456
5.223035,100,351.797861
4.028882,100,372.574003
7.020489,100,372.673398
4.406277,100,372.77271
4.199163,100,372.87137
5.924174,100,372.970634
8.194744,97,373.066214
8.799469,100,373.166056
9.380483,100,373.265992
4.330517,100,373.364072
4.389866,100,373.461894
4.989376,100,373.621542
7.28785,100,373.721157
8.560327,100,373.819932
6.636792,100,373.919933
4.392645,100,374.018491
3.000439,52,374.068661
6.106289,100,374.168252
6.916664,100,374.267378
6.972097,100,374.366168
8.542035,100,374.466389
7.866848,100,395.823867
6.766761,100,395.921877
4.410855,100,396.019929
4.94307,71,396.089478
8.473364,100,396.187997
4.453195,100,396.286569
6.741442,100,396.385929
1.769304,26,396.410971
5.896524,100,396.510178
5.936413,100,396.609509
5.874641,100,396.707
8.552621,100,396.865016
1.990293,30,396.894771
5.289732,100,396.993444
9.10498,100,397.093003
8.039509,100,397.192115
10.113562,100,397.290906
7.752638,100,397.389789
8.47507,100,397.488587
6.755525,100,397.587872
7.574215,100,397.687946
1.775703,31,397.717865
8.802331,100,418.917104
7.612395,100,419.015516
7.969642,100,419.114483
4.494431,100,419.213298
6.089204,100,419.312245
8.361135,100,419.412032
7.101043,100,419.511375
11.102514,100,419.609439
