#{"t_start": 1606209065.2214773, "env_id": null}
r,l,t
337.802111,500,3193.292377
274.51867,500,3393.577864
320.473783,500,3592.691288
229.750968,500,3793.027213
338.938616,500,8695.300515
415.913617,500,8895.255087
399.283992,500,8896.26963
384.204121,500,9092.63507
365.201877,500,9093.709125
318.977098,500,9290.021282
404.88491,500,9291.031667
421.674374,500,9487.617057
273.252282,500,9488.648309
329.350089,500,9686.571593
294.571642,500,9687.603815
334.537651,500,9885.262132
385.304025,500,9886.266236
302.887608,500,9887.281448
259.781293,500,10083.128649
325.589102,500,10084.149666
396.375034,500,10085.154457
323.070323,500,10282.066754
384.127497,500,10283.094004
344.728623,500,10284.196042
377.97907,500,10481.526495
382.646497,500,10482.53747
341.595613,500,10483.584768
365.029285,500,10679.95289
360.15773,500,10680.962728
351.723411,500,10681.993983
335.139137,500,10683.012099
370.529782,500,10878.205386
389.629557,500,10879.277679
401.252625,500,10880.288998
363.618251,500,10881.302819
347.778319,500,11078.40742
383.499307,500,11079.41601
371.227409,500,11080.439409
290.414104,500,11081.458115
265.584462,500,11279.280825
407.845328,500,11280.294964
346.542696,500,11281.313841
320.270246,500,11282.325817
324.665004,500,11480.269449
241.332848,500,11481.297074
289.424851,500,11482.327032
336.903121,500,11483.349959
412.201785,500,11680.671129
373.093197,500,11681.682336
402.131622,500,11682.699373
379.806836,500,11683.728497
265.061237,500,11880.504693
329.599054,500,11881.548341
361.240223,500,11882.574295
361.213406,500,11883.593072
306.736106,500,12081.181409
392.612514,500,12082.195178
290.713488,500,12083.212831
384.609278,500,12084.223325
384.084629,500,12282.282899
406.375305,500,12283.304484
357.964846,500,12284.329654
409.550809,500,12285.344083
423.177332,500,12286.360354
351.172683,500,12481.631931
412.209798,500,12482.637929
321.83713,500,12483.668737
372.704171,500,12484.674691
377.655972,500,12485.690343
366.152082,500,12681.938384
355.819991,500,12682.964925
406.774159,500,12683.991448
452.0531,500,12684.999996
431.634406,500,12686.013933
401.770186,500,12882.180616
344.774178,500,12883.200492
334.655931,500,12884.216781
324.780494,500,12885.243928
384.359158,500,12886.26131
434.071017,500,13082.235512
361.072841,500,13083.248993
394.061432,500,13084.278618
410.89027,500,13085.289555
396.670621,500,13086.36226
414.564327,500,13283.082516
356.469107,500,13284.11256
381.847436,500,13285.13266
356.74644,500,13286.147984
342.470706,500,13287.176177
331.106885,500,13484.774953
322.169652,500,13485.79582
287.053923,500,13486.831701
383.775344,500,13487.863611
377.769919,500,13488.885897
422.206861,500,13685.553575
310.908101,500,13686.5901
342.745488,500,13687.617553
316.765182,500,13688.647994
354.201555,500,13689.677115
341.579597,500,13690.710397
432.147624,500,13888.046201
322.015838,500,13889.080886
420.896738,500,13890.107001
384.578316,500,13891.128411
416.953264,500,13892.141661
415.535207,500,13893.152544
405.367554,500,14089.332489
348.510103,500,14090.356918
319.860719,500,14091.389106
314.22406,500,14092.421587
377.672417,500,14093.443041
329.803991,500,14094.469175
389.525403,500,14291.486353
304.306713,500,14292.54098
363.028792,500,14293.592242
399.595525,500,14294.673822
391.839397,500,14295.723377
403.160873,500,14296.735978
343.98209,500,14493.182623
336.669527,500,14494.216874
374.706249,500,14495.376821
352.233332,500,14496.432512
305.307,500,14497.479615
