# {"t_start": 1606291665.9348118, "env_id": "antgoal-v0"} 
r,l,t7583.565036,150,745.371626
79.43711,150,745.738036
83.412773,150,746.1232
90.001353,150,746.522524
80.521994,150,747.113051
84.692488,150,747.546069
89.833241,150,747.943861
82.580561,150,748.360581
87.568328,150,748.746509
84.534609,150,749.151421
76.937045,150,1577.402832
77.951851,150,1577.786452
77.196898,150,1578.174296
77.341022,150,1578.558785
89.860511,150,1578.970062
77.2014,150,1579.433385
77.35902,150,1579.894825
89.742186,150,1580.357073
77.616861,150,1580.864812
79.750554,150,1581.333391
68.39669,150,2416.727977
78.244308,150,2417.167687
76.976356,150,2417.568873
77.915101,150,2417.957457
78.153879,150,2418.334094
78.043427,150,2418.705438
78.186094,150,2419.075729
63.564439,150,2419.464577
78.262947,150,2419.84885
77.063943,150,2420.236129
90.037927,150,3256.119507
69.786038,150,3256.533076
84.088855,150,3257.0019
79.668236,150,3257.452916
89.503294,150,3257.910693
79.415243,150,3258.378145
80.323046,150,3258.839297
84.12791,150,3259.306466
80.590549,150,3259.759062
81.023714,150,3260.21976
90.009105,150,4084.129666
89.930736,150,4084.52827
89.396444,150,4084.925951
86.376315,150,4085.324892
104.542828,150,4085.712118
93.85038,150,4086.106288
104.86789,150,4086.493411
89.971216,150,4087.038906
90.001181,150,4087.533983
89.270109,150,4087.957364
89.936039,150,4954.349189
62.469852,150,4954.912808
80.764542,150,4955.390247
89.965066,150,4955.781878
89.970822,150,4956.189998
89.913157,150,4956.667521
89.98331,150,4957.175891
81.074452,150,4957.560687
89.939008,150,4958.015325
103.647281,150,4958.454289
91.612672,150,6017.193598
90.070317,150,6017.752829
77.751252,150,6018.337491
103.801299,150,6018.956095
78.19502,150,6019.654479
54.524004,150,6020.301325
79.035305,150,6020.87609
115.015846,150,6021.445931
92.91488,150,6022.04712
78.50443,150,6022.614925
90.126314,150,7097.101234
56.826868,150,7097.621641
89.725478,150,7098.203777
89.508016,150,7098.732127
82.115364,150,7099.337875
90.925556,150,7099.856561
80.06637,150,7100.419091
109.35745,150,7101.002748
54.864256,150,7101.533074
80.366808,150,7102.219567
91.172238,150,7970.431077
112.226317,150,7970.804611
104.292697,150,7971.177983
103.053173,150,7971.642941
116.454092,150,7972.01999
97.465432,150,7972.39696
104.757984,150,7972.769575
89.948205,150,7973.15354
95.527473,150,7973.523654
89.772621,150,7973.91601
78.127324,150,8868.175577
63.340656,150,8868.655264
88.512961,150,8869.260535
76.882682,150,8869.745156
90.146303,150,8870.226465
77.118866,150,8870.669277
76.765961,150,8871.10614
77.072107,150,8871.773675
77.981649,150,8872.643627
89.409433,150,8873.288229
78.619525,150,9792.855852
90.217864,150,9793.434929
90.126878,150,9794.092504
90.052821,150,9794.585706
90.003416,150,9795.019141
79.974173,150,9795.518872
88.500247,150,9796.046615
90.308334,150,9796.508779
89.982948,150,9796.965888
89.834828,150,9797.402126
81.559046,150,10709.830195
77.260441,150,10710.408246
64.389911,150,10710.913747
90.0046,150,10711.465588
90.017217,150,10712.064064
90.136904,150,10712.688772
78.834757,150,10713.155967
89.917957,150,10713.631977
77.561146,150,10714.09035
89.986455,150,10714.60616
78.381157,150,11625.390714
79.31515,150,11625.810886
89.570456,150,11626.223161
90.030952,150,11626.631001
89.860221,150,11627.054627
90.161087,150,11627.495574
90.851665,150,11627.958848
91.381441,150,11628.392381
89.631954,150,11628.902037
83.782149,150,11629.367556
68.372563,150,12495.490209
77.558647,150,12495.843978
90.090646,150,12496.205905
90.047138,150,12496.572399
89.92515,150,12496.940616
74.48113,150,12497.309519
54.639945,150,12497.677736
102.32281,150,12498.049065
41.799969,150,12498.423841
89.960414,150,12498.79214
77.174574,150,13311.543161
64.178982,150,13312.019208
77.132048,150,13312.448014
76.91278,150,13312.867006
89.061448,150,13313.250021
68.754103,150,13313.618887
69.803886,150,13313.994908
64.27114,150,13314.381047
77.305014,150,13314.847712
77.554375,150,13315.273672
76.388454,150,14119.373135
88.643452,150,14119.80169
79.924839,150,14120.168148
78.877555,150,14120.537373
64.319131,150,14120.929794
78.400159,150,14121.343518
78.294537,150,14121.715752
78.36227,150,14122.094709
114.040591,150,14122.488377
85.828784,150,14122.860569
79.647952,150,14930.4526
94.05734,150,14930.880066
98.443615,150,14931.404411
89.334381,150,14931.841432
67.441663,150,14932.285195
78.997755,150,14932.731796
76.945037,150,14933.177212
103.401653,150,14933.630203
64.383429,150,14934.110448
89.435639,150,14934.609075
79.571364,150,15750.341947
90.083251,150,15750.808589
67.411399,150,15751.277821
66.239446,150,15751.744329
90.020244,150,15752.196211
72.136161,150,15752.665327
90.161946,150,15753.130836
80.662481,150,15753.59976
106.201538,150,15754.106681
89.996271,150,15754.643936
90.011452,150,16574.493138
77.280432,150,16574.941638
79.515864,150,16575.398569
92.437204,150,16575.949986
89.068504,150,16576.404597
77.716503,150,16576.862417
86.658907,150,16577.265188
77.067339,150,16577.668278
89.638772,150,16578.05745
114.634474,150,16578.439885
54.106188,150,17414.15442
79.533645,150,17414.532017
89.540802,150,17414.910947
95.814312,150,17415.289683
89.893956,150,17415.674623
77.077648,150,17416.103501
89.656013,150,17416.523197
89.545991,150,17416.943389
76.2872,150,17417.480511
67.436856,150,17418.00494
90.005679,150,18278.594104
89.971076,150,18279.000324
77.326796,150,18279.41551
89.854941,150,18279.834256
77.890118,150,18280.25264
89.502982,150,18280.663278
74.272657,150,18281.085562
54.340698,150,18281.462224
89.931313,150,18282.095327
77.373244,150,18282.554296
117.978388,150,19118.435647
102.921808,150,19118.884306
89.771884,150,19119.317889
89.96631,150,19119.771035
89.964677,150,19120.183282
78.307422,150,19120.555951
77.406864,150,19120.925604
89.96803,150,19121.303909
89.950767,150,19121.676885
90.000284,150,19122.051472
77.042798,150,19968.178707
52.615496,150,19968.733178
90.065776,150,19969.118327
76.918384,150,19969.49257
89.984039,150,19969.856416
89.577891,150,19970.222419
77.667761,150,19970.58756
90.040023,150,19970.957922
76.861037,150,19971.331818
90.492545,150,19971.706669
90.076693,150,20808.801128
66.003579,150,20809.224611
89.807519,150,20809.597348
101.025235,150,20809.987714
92.794942,150,20810.466256
90.539875,150,20810.923278
90.420346,150,20811.470653
91.001767,150,20811.971281
85.018232,150,20812.425291
77.553433,150,20812.865949
105.894,150,21789.51905
77.830917,150,21790.037352
78.749066,150,21790.674029
77.702245,150,21791.126975
77.309208,150,21791.736293
84.898648,150,21792.240478
89.364361,150,21792.807682
77.321516,150,21793.313932
99.405704,150,21793.810446
71.428754,150,21794.325887
89.82605,150,22766.633941
77.119497,150,22767.269458
76.880082,150,22767.813844
77.291517,150,22768.417613
77.380018,150,22768.95602
89.556468,150,22769.442367
70.865351,150,22769.97751
89.62069,150,22770.516295
89.528669,150,22770.985147
89.914411,150,22771.430053
89.473742,150,23737.088136
77.458545,150,23737.611459
89.394271,150,23738.093406
107.512313,150,23738.596009
77.933984,150,23739.181973
77.617224,150,23739.70682
104.048251,150,23740.308026
90.716488,150,23740.857242
77.715313,150,23741.303777
77.954663,150,23741.772221
77.669361,150,24717.921859
77.601511,150,24718.481616
76.863482,150,24719.037872
89.544599,150,24719.742445
90.212972,150,24720.327251
99.787088,150,24721.006013
78.522016,150,24721.779336
89.866349,150,24722.369272
77.248723,150,24722.941338
89.920658,150,24723.460292
104.880012,150,25559.93021
91.33953,150,25560.297525
64.65783,150,25560.688992
102.921503,150,25561.06612
78.641334,150,25561.497541
104.356214,150,25561.898776
89.949502,150,25562.365637
90.182267,150,25562.82322
78.651565,150,25563.269494
58.476954,150,25563.724358
89.918094,150,26428.54146
67.316387,150,26428.997902
90.008421,150,26429.508256
90.083133,150,26429.999254
89.965524,150,26430.52415
90.112246,150,26431.067367
89.99719,150,26431.528527
90.040745,150,26432.000747
90.049133,150,26432.464768
89.50448,150,26432.93477
90.030179,150,27365.39156
82.756921,150,27365.937812
76.999093,150,27366.351594
67.975856,150,27366.798398
90.226957,150,27367.170708
77.264665,150,27367.600283
77.639654,150,27367.966259
89.995375,150,27368.342221
90.029282,150,27368.720869
85.552219,150,27369.095197
90.207361,150,28294.291461
90.059213,150,28294.693568
82.942872,150,28295.071455
104.021296,150,28295.547231
90.066981,150,28295.927944
88.43525,150,28296.332923
97.76043,150,28296.712901
97.156227,150,28297.089227
90.037069,150,28297.467978
105.158139,150,28297.836705
115.960261,150,29179.103693
76.324779,150,29179.534982
85.42779,150,29180.357718
78.117861,150,29181.015884
89.985277,150,29181.449382
87.076292,150,29182.062749
65.005982,150,29182.52082
78.845847,150,29183.129632
69.137692,150,29183.881407
90.194553,150,29184.344536
89.820584,150,29985.804005
89.970647,150,29986.186683
104.11044,150,29986.562222
90.161844,150,29986.933714
89.944062,150,29987.299943
89.989204,150,29987.674944
98.39998,150,29988.061519
95.91894,150,29988.467173
99.411366,150,29988.99879
90.105349,150,29989.448579
90.016367,150,30766.034009
90.060846,150,30766.402988
89.822981,150,30766.76304
89.937861,150,30767.119587
89.971413,150,30767.488066
90.038851,150,30767.848379
89.981656,150,30768.206487
90.051513,150,30768.571337
90.040377,150,30768.92466
89.992594,150,30769.314851
63.597153,150,31558.260733
117.520218,150,31558.717815
89.982799,150,31559.165734
89.998337,150,31559.621826
89.984897,150,31560.066408
103.963557,150,31560.516577
115.832058,150,31560.934439
89.810716,150,31561.362977
88.020203,150,31561.837026
85.27154,150,31562.286884
79.486879,150,32349.528113
55.953338,150,32349.899712
66.828773,150,32350.26633
66.82929,150,32350.639137
90.129637,150,32351.002559
79.887742,150,32351.370421
64.479877,150,32351.740145
79.052495,150,32352.103446
78.893563,150,32352.470381
78.298943,150,32352.877813
77.547497,150,33148.7774
69.65102,150,33149.216252
91.962527,150,33149.649427
102.041888,150,33150.077899
90.065371,150,33150.493673
70.729634,150,33150.870099
78.11708,150,33151.239778
103.941327,150,33151.603372
78.406204,150,33151.964475
77.366252,150,33152.330713
104.909001,150,33928.22943
89.697796,150,33928.627241
105.837095,150,33928.989673
90.025403,150,33929.35813
99.736772,150,33929.749207
64.705763,150,33930.229774
89.903524,150,33930.624293
90.025329,150,33931.011964
101.357993,150,33931.463577
64.645509,150,33932.024772
97.346627,150,34723.044771
108.907605,150,34723.49296
108.030761,150,34723.926188
90.100946,150,34724.372618
78.28415,150,34724.788002
100.623281,150,34725.158565
98.913073,150,34725.519258
100.117499,150,34725.865572
92.148675,150,34726.21525
99.530249,150,34726.578743
89.283775,150,35516.982976
94.789966,150,35517.609583
89.552383,150,35518.056969
103.702573,150,35518.510068
91.062884,150,35518.883166
89.863279,150,35519.258259
74.835521,150,35519.63056
94.805637,150,35520.007791
91.412142,150,35520.376713
91.042826,150,35520.754247
89.865359,150,36315.453202
91.572157,150,36315.8217
106.690835,150,36316.187033
59.086295,150,36316.574652
92.937459,150,36316.946439
56.935557,150,36317.324679
103.407232,150,36317.68416
89.932187,150,36318.062866
113.020095,150,36318.434958
90.112452,150,36318.807299
89.960053,150,37118.560774
90.031075,150,37118.93657
87.86359,150,37119.31505
90.054123,150,37119.711596
89.741084,150,37120.070457
89.941638,150,37120.433498
94.229178,150,37120.791071
65.669173,150,37121.163439
89.991749,150,37121.531541
89.965093,150,37121.890288
99.823016,150,37911.262774
93.866015,150,37911.644136
90.037703,150,37912.020775
89.942555,150,37912.395488
105.385026,150,37912.865264
86.675503,150,37913.362879
86.281496,150,37913.819529
90.123704,150,37914.275999
78.150929,150,37914.697568
90.061018,150,37915.052433
89.937196,150,38719.635949
89.275093,150,38720.005432
90.069869,150,38720.367511
89.982136,150,38720.744554
89.907106,150,38721.114197
84.115229,150,38721.471617
89.900391,150,38721.832206
77.653845,150,38722.328531
96.539514,150,38722.773418
89.991111,150,38723.262373
104.576241,150,39520.344962
104.281789,150,39520.721924
90.102952,150,39521.09672
67.589885,150,39521.489336
89.289849,150,39521.863924
90.086459,150,39522.2305
89.896975,150,39522.675246
119.011065,150,39523.1252
89.949,150,39523.576615
89.634199,150,39523.986152
96.380184,150,40312.780026
99.368292,150,40313.137784
90.045554,150,40313.510499
114.861707,150,40313.88323
89.859462,150,40314.260475
89.931719,150,40314.708137
79.496645,150,40315.262966
93.894674,150,40315.671996
104.821072,150,40316.04125
78.886521,150,40316.43768
62.580102,150,41130.405513
64.726262,150,41130.852339
90.04014,150,41131.29624
90.002398,150,41131.76527
66.497525,150,41132.207938
78.038552,150,41132.664169
66.121575,150,41133.108971
89.955134,150,41133.569004
90.029806,150,41134.000154
96.566149,150,41134.373976
89.91079,150,41927.788446
90.146753,150,41928.143526
66.527804,150,41928.510468
89.76911,150,41928.874411
93.436263,150,41929.311608
90.024009,150,41929.837901
90.002918,150,41930.281857
89.040758,150,41930.736198
77.916571,150,41931.174479
111.078178,150,41931.591399
64.159037,150,42729.435097
69.965747,150,42729.859896
77.067925,150,42730.282032
65.64573,150,42730.67883
86.417404,150,42731.061408
68.295918,150,42731.437979
64.190713,150,42731.821148
65.115483,150,42732.541051
63.809626,150,42732.990897
64.254867,150,42733.444315
83.701393,150,43525.162433
89.914072,150,43525.601635
102.790693,150,43525.951093
118.639045,150,43526.319971
104.026409,150,43526.691787
90.185511,150,43527.068217
89.904512,150,43527.438299
89.978634,150,43527.818683
87.581188,150,43528.292297
77.380455,150,43528.717285
89.956238,150,44332.739035
104.773415,150,44333.105837
114.87851,150,44333.469421
89.918404,150,44333.830751
79.124976,150,44334.196388
105.072861,150,44334.748015
104.037496,150,44335.171989
104.576862,150,44335.546048
90.023937,150,44335.957381
78.348144,150,44336.481977
89.912031,150,45131.442692
93.465844,150,45131.879688
78.129623,150,45132.332274
79.621521,150,45132.797861
78.252266,150,45133.245927
89.69481,150,45133.847112
69.589422,150,45134.213054
77.284356,150,45134.592004
69.870085,150,45135.018586
65.342002,150,45135.453404
67.1482,150,45931.019843
92.850767,150,45931.486973
69.345011,150,45931.942161
99.74372,150,45932.384878
104.404805,150,45932.77346
89.874432,150,45933.163641
77.723926,150,45933.56199
83.542443,150,45933.957725
65.376843,150,45934.3744
89.907784,150,45934.827709
65.68835,150,46731.712339
89.894137,150,46732.173384
89.980477,150,46732.634345
89.985602,150,46733.099102
90.071038,150,46733.566427
90.020721,150,46734.013483
72.731338,150,46734.43831
90.088913,150,46734.889792
89.998556,150,46735.314192
90.019027,150,46735.742575
90.04994,150,47535.853046
118.51251,150,47536.215224
89.977384,150,47536.585325
90.038295,150,47536.951858
90.022619,150,47537.308973
85.301367,150,47537.673095
55.738202,150,47538.0492
89.995838,150,47538.421887
90.04478,150,47538.921077
89.970752,150,47539.373226
78.892891,150,48344.215576
89.635962,150,48344.625942
90.006828,150,48344.999936
94.945635,150,48345.444407
118.223645,150,48345.820086
90.051903,150,48346.190422
89.942687,150,48346.559964
104.111115,150,48346.932227
102.015783,150,48347.301794
89.968002,150,48347.682296
104.748246,150,49137.376778
102.945073,150,49137.762175
91.303842,150,49138.197079
89.855689,150,49138.655343
76.905846,150,49139.109375
89.954459,150,49139.549574
117.477782,150,49140.043576
65.445062,150,49140.662179
89.607578,150,49141.295112
