# {"t_start": 1607086313.9181716, "env_id": "antgoal-v0"} 
r,l,t
132.128125,150,2.348456
85.530079,150,2.547071
89.818756,150,2.75078
129.552913,150,2.950037
106.025116,150,3.150842
131.843255,150,3.348131
115.561249,150,3.543475
88.066733,150,3.745927
110.383234,150,3.941076
104.446716,150,4.134835
90.978357,150,4.326447
86.383694,150,4.542212
117.309705,150,4.735782
92.608165,150,5.084675
97.985787,150,5.283655
87.453524,150,5.477078
120.950588,150,5.669834
99.042747,150,5.861637
121.642403,150,6.051383
120.655972,150,6.242351
88.974008,150,6.437137
114.333321,150,6.626232
98.325903,150,6.818373
99.564249,150,7.021496
94.249935,150,7.213734
125.214397,150,7.400517
106.221272,150,7.596912
113.876489,150,7.835783
119.234962,150,8.02986
116.494469,150,8.227753
129.58042,150,8.422338
91.895509,150,8.616163
93.086339,150,8.810884
109.084185,150,9.003707
105.808625,150,9.193626
114.370472,150,9.384463
101.418865,150,9.577723
99.979562,150,9.772274
107.594626,150,9.968598
104.628031,150,10.161543
85.894345,150,10.427158
115.979968,150,10.638677
118.60032,150,10.829248
110.089949,150,11.022532
120.344216,150,11.214418
105.507277,150,11.407521
112.952319,150,11.600467
109.076646,150,11.796386
98.671578,150,11.995257
90.901504,150,12.193562
87.393774,150,12.392222
143.077513,150,12.585486
102.488585,150,12.778086
119.943445,150,12.99524
101.946345,150,13.238389
140.364091,150,13.428289
111.25001,150,13.623768
98.585093,150,13.823922
122.873693,150,14.020244
120.893229,150,14.214183
112.203863,150,14.408832
137.449166,150,14.601121
93.150558,150,14.799189
108.24018,150,14.99428
91.604517,150,15.194132
108.879154,150,15.390267
111.293581,150,15.581958
84.43411,150,15.777819
106.484838,150,16.018339
89.320367,150,16.216275
110.743875,150,16.408823
119.688187,150,16.614795
121.598732,150,16.804696
108.627082,150,16.993397
95.975648,150,17.183023
109.10907,150,17.371804
117.512078,150,17.560245
109.547283,150,17.75113
97.244343,150,17.942133
139.932012,150,18.126598
118.992215,150,18.314471
109.048076,150,18.549761
104.530658,150,18.741565
111.922873,150,18.933232
118.377389,150,19.124193
125.046944,150,19.31226
112.551495,150,19.504427
98.300264,150,19.697832
97.432899,150,19.89106
118.13206,150,20.081392
121.732288,150,20.269628
112.745703,150,20.459805
120.081767,150,20.649149
107.378586,150,20.840902
145.063923,150,21.031807
128.4737,150,21.267878
106.58441,150,21.487361
95.713366,150,21.6835
112.170187,150,21.876953
103.810687,150,22.088501
160.090883,150,22.277557
89.101691,150,22.473635
115.261741,150,22.686645
128.412555,150,22.874977
116.946897,150,23.068485
103.741772,150,23.255067
110.254082,150,23.443922
112.038236,150,23.63232
108.899368,150,23.8206
150.390077,150,24.060878
115.440315,150,24.260022
134.074686,150,24.45033
135.297237,150,24.64203
127.753172,150,24.833846
127.577004,150,25.028062
105.304961,150,25.222101
104.072189,150,25.410111
96.343179,150,25.602178
106.613945,150,25.79632
96.862268,150,25.99422
133.420918,150,26.189679
113.820037,150,26.398754
101.083974,150,26.637793
112.176072,150,26.832256
99.979052,150,27.027131
93.552268,150,27.223481
146.429981,150,27.415891
81.734019,150,27.612626
102.615242,150,27.821841
98.023087,150,28.014297
105.870084,150,28.206486
105.404488,150,28.400645
116.665159,150,28.593222
119.394769,150,28.786695
117.897148,150,28.982874
117.594256,150,29.178349
114.066003,150,29.437126
101.87662,150,29.626788
84.3483,150,29.820596
121.998108,150,30.010026
95.87231,150,30.216996
93.03328,150,30.411264
95.951465,150,30.607991
137.213426,150,30.795666
102.62224,150,30.991085
118.344917,150,31.184518
113.466746,150,31.376266
102.19525,150,31.572203
142.468944,150,31.76347
120.226665,150,31.95774
96.613682,150,32.202268
109.809426,150,32.40138
82.454912,150,32.602503
100.020106,150,32.795128
121.700325,150,32.986356
97.176091,150,33.183484
98.287607,150,33.379537
111.544138,150,33.572108
125.529691,150,33.763009
143.10487,150,33.957631
110.108617,150,34.154788
104.224588,150,34.349489
93.633603,150,34.533406
94.963541,150,34.781409
136.677171,150,34.977247
102.272828,150,35.172307
100.578658,150,35.364633
105.869547,150,35.554257
100.139001,150,35.743475
93.541022,150,35.935859
128.779238,150,36.120434
112.508652,150,36.30537
106.982675,150,36.524396
118.570847,150,36.725165
150.326404,150,36.916143
112.013285,150,37.109869
93.550292,150,37.30264
96.172698,150,37.545596
76.961685,150,37.7419
126.207941,150,37.933053
103.349015,150,38.12919
117.230782,150,38.326848
110.666093,150,38.523479
116.770799,150,38.714673
131.01003,150,38.907995
112.943273,150,39.1011
125.108176,150,39.292015
99.911112,150,39.482266
112.177623,150,39.6749
99.066433,150,39.868786
130.757016,150,40.062404
106.287135,150,40.301498
107.04627,150,40.499068
118.010269,150,40.695625
126.484793,150,40.892619
85.329794,150,41.094679
127.128796,150,41.289437
132.831611,150,41.482641
126.267582,150,41.680529
106.323194,150,41.87904
117.380139,150,42.076279
112.084402,150,42.272065
128.051018,150,42.460651
112.864325,150,42.651884
118.113354,150,42.897345
146.140851,150,43.090302
113.38528,150,43.289749
118.447977,150,43.483697
120.421521,150,43.67521
115.042934,150,43.864067
118.816115,150,44.055627
116.782068,150,44.247743
112.001732,150,44.441142
100.935179,150,44.635182
129.843945,150,44.849349
100.168847,150,45.058732
119.001966,150,45.251687
110.370981,150,45.441258
121.190491,150,45.677384
104.912035,150,45.871038
97.681406,150,46.063331
113.815129,150,46.257673
