#{"t_start": 1593766403.969653, "env_id": null}
r,l,t
3.21816,100,24.105882
2.775034,100,24.210059
2.971417,100,24.314548
1.786306,100,24.418489
2.949926,100,24.5229
3.529818,100,24.629632
2.353581,100,24.734804
2.841648,100,24.83971
3.218713,100,24.945498
2.712059,100,25.050711
2.596447,100,25.782266
1.257853,100,25.881733
2.380337,100,25.987804
2.109704,100,26.091963
2.919371,100,26.195827
2.967018,100,26.300536
2.63217,100,26.405324
1.875177,100,26.510281
2.520469,100,26.614778
2.245026,100,26.715747
2.61606,100,49.22344
2.27619,100,49.327214
2.202574,100,49.429168
4.727806,100,49.529679
2.478614,100,49.633376
2.337732,100,49.736405
3.436904,100,49.841726
3.03469,100,49.94654
3.263358,100,50.05018
2.361954,100,50.15366
2.704201,100,50.32342
3.289566,100,50.428217
3.132627,100,50.532749
3.213165,100,50.636807
2.829647,100,50.740593
2.320968,100,50.844741
3.823523,100,50.94977
7.806065,92,51.045604
4.32291,100,51.149182
7.67445,100,51.252133
2.283454,100,74.016568
2.765708,100,74.120629
10.867168,100,74.226332
3.542913,100,74.330581
2.876119,100,74.434734
2.809537,100,74.538791
5.236655,100,74.644897
3.810829,100,74.748719
2.391297,100,74.850275
3.816167,100,74.953623
2.434337,100,75.123853
3.86267,100,75.228025
5.2192,100,75.332474
3.30072,100,75.436372
3.007876,100,75.540455
2.594638,100,75.645118
1.982905,100,75.746497
2.956381,100,75.851116
3.376595,100,75.955534
14.581742,100,76.059323
2.293422,100,98.580264
4.788392,100,98.684422
3.047197,100,98.787019
2.848611,72,98.863066
2.787207,100,98.966193
5.805622,100,99.070974
2.834742,100,99.174235
3.630921,100,99.278032
3.234107,100,99.382736
4.152839,100,99.486136
5.591137,100,99.656416
3.915535,100,99.760357
2.253067,98,99.863389
3.141632,100,99.968116
2.580743,100,100.068774
3.818735,100,100.17272
3.647194,100,100.275989
2.941034,100,100.377561
2.66189,100,100.47836
10.074611,100,100.576828
5.406629,100,122.872358
4.104491,100,122.973544
3.366165,100,123.071708
5.662439,100,123.171005
6.062686,100,123.271755
3.063514,100,123.372306
4.443837,100,123.475306
3.812501,100,123.576427
3.859304,100,123.680606
5.122403,100,123.784375
4.759326,100,123.953958
5.20143,100,124.052848
2.96913,100,124.14842
12.612777,100,124.24697
2.726346,100,124.345227
2.06831,100,124.442888
2.626188,100,124.541797
2.449192,100,124.640711
2.977287,100,124.742486
4.167587,64,124.808567
4.436953,100,146.708457
7.846355,100,146.813343
2.004243,100,146.911638
2.974252,100,147.011599
3.281911,100,147.113469
3.398802,100,147.215407
9.005459,100,147.317554
12.200196,100,147.419402
2.742717,100,147.520828
2.537544,100,147.622548
3.37732,100,147.790264
3.653631,100,147.893835
4.112294,100,147.998727
3.476079,100,148.102709
8.119379,100,148.208412
3.299803,59,148.269365
3.631227,100,148.373283
3.718083,100,148.476118
3.467171,100,148.579543
5.907646,100,148.682771
3.078695,100,170.784457
3.260907,100,170.887689
3.624654,100,170.991175
2.765624,100,171.091883
5.83379,100,171.194546
2.81962,100,171.293474
3.437444,100,171.394778
3.289443,100,171.497964
4.756276,100,171.601637
3.484894,100,171.705877
3.822289,100,171.878163
4.875112,100,171.981717
4.706532,68,172.050418
4.386915,100,172.152398
5.636633,100,172.25556
3.349026,100,172.35771
2.920943,100,172.458258
3.180059,100,172.559018
10.923414,100,172.661745
4.620293,100,172.766103
3.174513,100,194.2737
3.703477,68,194.343966
3.175422,100,194.446069
7.057624,100,194.550007
4.841196,100,194.653738
9.639427,100,194.755773
5.276224,100,194.858188
8.133981,100,194.960495
3.719891,100,195.062432
3.347577,100,195.166646
6.247668,100,195.334309
7.454851,100,195.436764
4.166658,100,195.538149
3.153852,100,195.637801
2.416985,41,195.678701
4.321662,100,195.779782
3.278524,100,195.878567
3.066895,100,195.977859
4.314104,75,196.054255
2.5869,48,196.103755
3.88116,100,196.204472
3.674118,100,196.304047
7.551982,100,217.253309
4.306663,100,217.352458
6.858342,94,217.447855
4.847642,56,217.503064
3.400723,100,217.600858
3.755874,100,217.698276
3.664438,100,217.796995
4.736361,100,217.897558
3.908305,100,217.997291
4.611265,100,218.098508
3.361312,100,218.262794
3.858112,100,218.361722
7.654191,100,218.463786
4.890369,100,218.564414
9.82148,100,218.666118
3.66391,100,218.764362
3.192449,100,218.86036
10.112853,100,218.960948
2.51033,35,218.995937
5.354429,100,219.098206
3.79283,100,219.197781
4.860164,100,240.042356
4.078318,100,240.141294
5.98206,100,240.237532
5.330222,100,240.334196
3.540452,100,240.429504
3.678065,66,240.493376
4.761635,100,240.590644
2.517622,36,240.627965
2.958378,100,240.725375
4.301304,100,240.825301
3.301362,100,240.922822
2.346141,38,241.02599
3.800737,100,241.125511
6.177297,100,241.224803
5.981816,100,241.326471
5.556414,78,241.407188
3.743649,100,241.506108
3.843484,100,241.606337
4.428687,100,241.706786
10.737837,100,241.808337
12.231484,100,241.908203
8.872203,100,242.007736
4.291592,100,262.961138
4.650164,100,263.062121
9.180745,100,263.164942
3.913924,100,263.26285
9.831802,100,263.363989
3.107617,57,263.420514
3.623719,100,263.519672
4.261165,100,263.619934
5.371805,100,263.720242
3.919339,47,263.768329
4.595673,100,263.869726
3.625537,100,264.032856
3.436026,100,264.13114
3.745967,100,264.228952
4.308062,100,264.329106
9.553562,100,264.430233
4.02613,100,264.529124
2.814322,100,264.626929
4.050749,100,264.728939
2.962653,100,264.826055
4.220222,100,264.926475
5.870595,100,285.406031
2.552412,39,285.445783
7.881855,100,285.547067
10.04432,100,285.649484
4.764096,100,285.749794
5.253844,100,285.851374
5.253538,100,285.953401
6.782446,100,286.055247
6.081707,100,286.156459
4.134065,100,286.257283
4.473513,100,286.422792
4.159515,59,286.482699
5.274785,100,286.584629
8.70839,100,286.686399
5.252385,100,286.788837
9.410659,100,286.891274
9.01102,100,286.994069
8.674303,100,287.096875
4.729089,100,287.198996
3.559904,100,287.299516
5.020961,65,287.365195
5.781583,100,308.18648
5.08801,100,308.290864
2.422635,35,308.325954
7.469687,100,308.428017
5.839044,100,308.531501
6.38995,100,308.63446
5.910029,86,308.722486
2.126251,30,308.753587
4.353491,100,308.85323
5.976816,100,308.955722
6.723049,100,309.057446
9.268724,100,309.224164
5.688813,100,309.325969
10.032972,100,309.427934
4.738569,59,309.487783
7.03381,100,309.589798
1.774593,30,309.621662
5.753907,100,309.723682
5.092865,74,309.798289
2.30657,100,309.895503
6.164925,82,309.979015
4.761505,100,310.081291
5.792574,100,310.18287
6.556258,100,331.183918
9.611819,100,331.285496
6.192138,83,331.36993
5.074461,100,331.470931
3.195945,100,331.569896
4.494742,58,331.628006
5.093468,100,331.729831
6.076486,100,331.831206
6.409079,100,331.934202
4.711761,100,332.034977
4.858111,100,332.207854
9.671905,100,332.308799
5.620996,77,332.387498
6.464128,98,332.487538
3.447071,44,332.532383
6.898201,100,332.63586
2.30985,34,332.670932
3.782477,100,332.771522
6.459863,100,332.874957
4.443469,100,332.975565
4.629346,58,333.035059
5.646482,100,333.136759
9.683784,100,354.18945
7.069125,97,354.286718
5.243477,100,354.388557
4.655749,100,354.49017
4.601128,100,354.590216
9.570514,100,354.690833
7.599839,100,354.790804
9.513256,100,354.892519
7.152871,100,354.994062
4.675597,100,355.094734
7.355659,100,355.259228
9.30859,100,355.36148
5.379709,100,355.462988
9.196641,100,355.562615
4.801856,60,355.623163
5.770275,100,355.726813
5.463363,100,355.829257
7.382448,100,355.931418
4.09464,57,355.988911
5.983476,100,356.090749
4.370226,100,356.191953
5.434926,100,377.263021
5.028302,100,377.365385
8.465007,100,377.466864
4.810497,100,377.565809
6.108352,100,377.666317
5.322279,100,377.767546
5.604087,100,377.868694
4.238968,100,377.96754
5.909018,100,378.068883
7.44855,100,378.171297
4.60554,57,378.294596
7.674035,98,378.393958
8.90001,100,378.495967
5.467277,100,378.596093
6.726371,100,378.697626
5.326091,100,378.800857
9.54073,100,378.903808
8.569819,100,379.006246
6.605089,100,379.107134
4.722628,100,379.207977
5.133999,64,379.273397
8.66681,100,400.299073
5.72857,100,400.396953
8.840386,100,400.496816
9.369911,100,400.597409
9.911994,100,400.701047
5.367271,100,400.804707
4.653495,100,400.906018
7.226855,90,400.998586
9.511047,100,401.099481
5.669384,100,401.204406
7.178568,100,401.375844
8.013593,100,401.476587
8.422588,100,401.578005
6.936769,100,401.679152
4.945887,100,401.779453
5.859313,71,401.852207
3.769024,49,401.902199
5.247775,100,402.002785
6.739171,100,402.102924
6.446005,100,402.206465
9.640921,100,402.310064
9.848255,100,422.940312
4.897288,62,423.002721
7.116583,100,423.104567
2.059611,34,423.138607
6.992027,100,423.242483
6.64656,87,423.330689
8.313969,93,423.425898
8.069173,98,423.525876
5.233466,100,423.626934
6.014696,100,423.728414
4.453902,59,423.787872
5.874808,100,423.952795
9.829799,100,424.05325
6.814067,82,424.135995
4.489952,100,424.235028
9.874408,100,424.334865
8.79837,100,424.436877
6.175519,100,424.537339
6.380956,100,424.640621
8.067385,100,424.741297
4.662353,100,424.842918
6.970793,90,424.933055
9.141944,100,446.098015
6.902264,100,446.201448
5.133537,58,446.261738
5.697009,100,446.364166
9.124229,100,446.465853
5.003835,100,446.574985
7.406446,100,446.682901
5.415737,100,446.787898
4.317487,46,446.837239
5.043596,100,446.93891
7.847661,100,447.040494
9.801783,100,447.207446
6.685,87,447.29846
5.462352,100,447.399787
6.295728,100,447.501476
5.180481,100,447.603612
10.160909,100,447.704547
8.552273,100,447.806235
6.812603,100,447.906135
7.948986,100,448.008868
6.384542,100,448.109536
10.123674,100,469.193844
6.653462,100,469.293984
9.983924,100,469.393491
5.026037,59,469.453117
6.560513,100,469.55432
6.944289,100,469.6549
7.826112,93,469.750188
5.128356,52,469.803429
5.653456,100,469.904943
5.317177,100,470.005715
5.608353,100,470.106214
5.874809,100,470.269299
5.062176,100,470.367871
9.282664,100,470.468619
6.210532,100,470.568935
6.284085,100,470.670748
6.528187,100,470.771641
7.981228,100,470.873845
5.91516,100,470.972605
6.099592,100,471.073191
8.096136,100,471.173322
7.171586,84,491.609814
9.488461,100,491.694963
6.659445,100,491.793394
7.625092,100,491.896902
6.531796,100,492.000527
9.583281,100,492.10579
9.710521,100,492.21126
8.244942,100,492.316413
5.739183,100,492.417256
4.218579,54,492.471649
7.507551,100,492.635443
9.467775,100,492.736558
8.236062,99,492.836769
10.033581,100,492.937695
9.534612,100,493.040336
8.781328,100,493.141543
6.336225,100,493.241384
5.727445,100,493.341891
5.773793,71,493.412789
9.988633,100,493.514017
6.320061,100,493.621266
2.218572,33,514.367722
8.774925,100,514.467769
6.204157,100,514.567651
7.590971,100,514.668396
7.706298,88,514.757037
5.076469,62,514.817936
5.986877,100,514.918171
8.376863,91,515.009816
8.558266,100,515.11002
9.64974,100,515.20812
8.760998,100,515.308537
9.167093,100,515.47477
6.022398,62,515.537585
8.955424,100,515.639721
2.52087,33,515.673246
5.990045,100,515.772288
8.140585,97,515.870486
8.842442,100,515.973246
8.673099,100,516.073412
6.661045,100,516.176031
7.589769,100,516.278287
4.687377,59,516.337552
8.252456,100,516.436736
7.7655,86,537.088565
5.37776,100,537.187378
9.42441,100,537.28844
9.213889,100,537.388442
9.216721,100,537.489389
6.85331,100,537.588948
9.692012,100,537.689161
7.07323,100,537.789122
9.083137,100,537.889931
10.356729,100,537.990635
10.107325,100,538.160727
