#{"t_start": 1606209166.0258703, "env_id": null}
r,l,t
257.264667,500,212.905573
343.685681,500,214.004264
320.98168,500,215.111338
383.966526,500,216.206938
325.079992,500,427.189686
339.566081,500,428.297128
350.09694,500,429.407146
341.643069,500,430.517465
324.453088,500,641.472983
362.686582,500,642.579504
321.642906,500,643.683902
411.152753,500,644.785408
362.599675,500,855.008581
407.648812,500,856.110004
309.245127,500,857.225206
374.331874,500,858.327386
425.022982,500,1068.182388
398.543592,500,1069.288107
387.470103,500,1070.407615
324.196743,500,1071.52908
369.804541,500,1281.755335
369.765919,500,1282.857971
363.067714,500,1283.972609
361.193294,500,1285.091601
315.712548,500,1496.083318
443.403669,500,1497.185647
417.581254,500,1498.291337
360.728344,500,1499.398499
338.746345,500,1709.778628
375.239925,500,1710.88013
322.881887,500,1711.990257
409.813796,500,1713.09821
323.364199,500,1923.953539
361.134256,500,1925.059665
363.160108,500,1926.1641
333.229296,500,1927.272413
376.06984,500,2138.708463
365.855668,500,2139.815629
317.761646,500,2140.940591
364.502125,500,2142.046865
371.28653,500,2352.752098
374.798016,500,2353.86055
310.405637,500,2354.998883
298.248096,500,2356.121299
287.133047,500,2567.199728
307.554722,500,2568.351362
404.320603,500,2569.461261
324.462972,500,2570.566647
343.284213,500,2781.794436
389.323184,500,2782.905699
323.749674,500,2784.015368
356.493706,500,2785.13133
340.151602,500,2995.64769
334.03522,500,2996.750558
366.51824,500,2997.855072
367.82621,500,2998.962405
322.350355,500,3209.95566
286.431081,500,3211.085747
406.019914,500,3212.196325
334.551095,500,3213.30778
399.960142,500,3425.178243
303.669537,500,3426.325497
308.984551,500,3427.439626
324.777027,500,3428.555402
328.556504,500,3641.374235
371.48153,500,3642.491089
287.741849,500,3643.639827
347.845587,500,3644.742669
351.884562,500,8557.221417
456.665063,500,8558.323669
379.550868,500,8559.444487
403.696589,500,8560.546359
324.217105,500,8772.356749
320.136818,500,8773.481136
345.624438,500,8774.59542
357.084841,500,8775.696449
283.436115,500,8986.291514
318.597178,500,8987.407286
333.494712,500,8988.526048
400.048648,500,8989.638437
395.833913,500,9199.738028
391.496102,500,9200.844358
360.611657,500,9201.969946
