#{"t_start": 1593766407.3381739, "env_id": null}
r,l,t
2.887512,100,20.981913
3.564478,100,21.085542
2.851713,100,21.188801
2.632586,100,21.294702
2.461801,100,21.400744
2.650652,100,21.505682
3.628998,100,21.609725
3.875526,100,21.713844
3.154277,100,21.81882
3.790008,100,21.923581
2.618687,100,22.657421
11.316975,100,22.763658
6.368535,100,22.867563
2.885755,100,22.971158
2.893206,100,23.075556
2.961158,100,23.178741
2.054953,100,23.282917
1.949282,100,23.387282
3.102056,100,23.490879
1.585776,100,23.594627
3.160271,100,46.072647
3.038165,100,46.175101
3.835481,100,46.278361
3.192277,50,46.33029
2.94616,100,46.432915
2.810882,100,46.535708
2.539298,100,46.639295
2.564323,100,46.742534
3.907416,100,46.845295
5.034829,100,46.948544
2.504856,100,47.114431
3.069792,100,47.216554
3.171922,100,47.319685
2.918441,100,47.422389
3.74963,100,47.524379
3.097195,100,47.627101
3.599268,100,47.732769
3.732105,68,47.803569
2.382044,100,47.906971
2.170114,100,48.00853
2.883701,100,48.11083
2.675016,100,70.140529
1.930205,100,70.241947
3.199084,100,70.344413
4.825041,100,70.447889
2.878546,100,70.550973
3.184548,80,70.633938
2.09496,100,70.736184
4.148126,100,70.838575
2.686568,100,70.9425
27.100495,100,71.045578
13.262299,100,71.216157
17.839793,100,71.326272
3.59879,100,71.436494
3.298414,100,71.545946
2.495154,100,71.65588
3.742767,100,71.765611
2.777296,100,71.875392
2.540358,100,71.981065
1.708759,100,72.085042
4.959755,100,72.188631
2.93666,100,93.859436
4.6107,91,93.953791
1.732652,29,93.982386
2.492694,100,94.084167
5.04296,100,94.187229
3.956578,100,94.290313
2.301771,100,94.393012
3.176312,100,94.495805
5.69176,100,94.599148
2.961802,100,94.70254
3.194932,100,94.805222
1.931781,33,94.901911
4.359954,100,95.004496
5.45594,100,95.106899
2.690827,100,95.209234
3.404763,100,95.312555
2.848155,100,95.415127
3.657996,100,95.517042
3.8381,68,95.585763
4.826752,100,95.688418
8.526551,100,95.790364
3.041076,100,95.892475
31.351496,100,117.071502
3.161608,63,117.134634
2.201505,100,117.236695
3.674618,100,117.341008
6.574468,100,117.442502
2.965454,100,117.542546
2.429547,100,117.644066
11.277187,100,117.747219
5.220316,77,117.825207
3.591033,100,117.92872
1.875262,33,117.961668
3.389793,100,118.126423
4.494482,75,118.202602
3.187596,100,118.304203
2.768865,100,118.406713
3.616485,100,118.509342
2.943637,62,118.57143
3.601112,100,118.673285
5.085239,100,118.775059
9.295151,100,118.876858
12.138292,100,118.978455
3.016463,100,119.079581
3.126329,100,140.251606
24.703114,100,140.350808
26.9568,100,140.447996
35.542449,100,140.548309
5.614791,100,140.6503
3.485626,100,140.751239
3.282295,100,140.851947
22.279355,100,140.954133
2.961114,100,141.05528
22.893258,100,141.157199
3.012134,76,141.295926
3.792343,100,141.398175
4.013392,100,141.499138
5.954466,100,141.601898
2.121809,43,141.644613
2.492715,100,141.745224
3.059321,100,141.846714
3.010543,100,141.947112
3.554931,100,142.048141
3.537736,100,142.149835
10.861238,100,142.252209
3.913926,100,163.26461
3.065139,100,163.366795
4.111993,100,163.468307
3.825425,100,163.569364
3.038456,100,163.67059
5.855244,100,163.771843
2.920391,59,163.830557
4.766242,100,163.93328
5.241425,100,164.034492
3.300465,100,164.135915
2.755349,100,164.299504
3.516772,100,164.40029
12.838312,100,164.499394
3.986903,100,164.601122
4.814027,100,164.701853
3.98573,100,164.803115
2.952797,50,164.85304
2.806026,100,164.954447
6.513746,100,165.055229
3.213413,100,165.156197
6.517569,100,165.257125
3.919472,100,186.116757
4.175228,100,186.218033
4.091245,100,186.319217
4.645948,80,186.401427
8.54326,100,186.502853
2.920224,100,186.603696
3.36522,100,186.704785
1.660539,100,186.806419
3.257282,100,186.907731
5.190213,100,187.008779
2.95292,100,187.17144
6.098898,84,187.256376
1.778734,36,187.292185
3.660168,100,187.395028
6.68701,100,187.496889
3.901096,100,187.597281
6.83998,100,187.698206
4.312934,100,187.799372
14.606243,100,187.903623
2.771966,60,187.963662
7.158343,100,188.065031
1.769412,32,188.097484
3.434992,100,208.924333
4.785181,100,209.025979
6.178596,100,209.127764
3.35418,100,209.228803
4.242528,100,209.330158
2.597514,46,209.376939
6.745365,100,209.478047
28.36819,100,209.579169
4.144705,100,209.681344
3.632034,100,209.782609
