#{"t_start": 1611588097.3905294, "env_id": null}
r,l,t
104.409248,150,840.327743
90.770057,150,900.409839
109.684081,150,960.490319
86.64139,150,960.802329
100.059358,150,1020.843676
94.08345,150,1021.151314
108.347599,150,1081.347673
119.962078,150,1081.659158
85.361664,150,1141.974599
116.584847,150,1142.285434
99.390861,150,1142.594142
82.8044,150,1142.908178
122.054454,150,1202.87228
105.651636,150,1203.18117
110.806602,150,1203.489257
85.278233,150,1203.793629
113.772602,150,1204.097229
106.451486,150,1263.704939
99.829563,150,1264.013933
103.80293,150,1264.329499
107.282766,150,1264.641704
106.370659,150,1264.951515
114.841694,150,1324.916898
113.071174,150,1325.224905
132.081876,150,1325.535712
104.208063,150,1325.846172
110.577029,150,1326.157569
103.781089,150,1386.337083
136.788212,150,1386.646328
90.915993,150,1386.956985
101.706334,150,1387.260705
83.849539,150,1387.576422
86.670472,150,1447.967266
93.316303,150,1448.274483
89.438167,150,1448.58232
90.054169,150,1448.888308
105.287274,150,1449.191868
91.119746,150,1449.526608
95.803645,150,1509.546473
96.686012,150,1509.857547
111.922747,150,1510.16035
88.348182,150,1510.464821
76.306753,150,1510.76462
85.14858,150,1511.086346
137.594702,150,1511.381472
83.038784,150,1572.851176
95.461725,150,1573.165072
85.950191,150,1573.473204
99.24582,150,1573.787338
96.375689,150,1574.098649
87.584099,150,1574.429584
102.210306,150,1574.725082
68.880971,150,1575.032562
77.835789,150,1638.095704
111.673355,150,1638.433278
77.483799,150,1638.769992
94.716469,150,1639.086093
95.594149,150,1639.413818
94.311287,150,1639.777807
122.628555,150,1640.100766
98.916289,150,1640.428708
67.062627,150,1704.274777
93.858542,150,1704.595658
97.669397,150,1704.967821
98.896474,150,1705.283684
89.360326,150,1705.60669
84.778024,150,1705.951008
93.776658,150,1706.267408
85.834132,150,1706.611238
79.064344,150,1706.954572
95.452817,150,1770.938398
109.551897,150,1771.310928
76.53122,150,1771.661765
101.8674,150,1771.98699
96.161148,150,1772.30951
124.385155,150,1772.661144
67.985738,150,1773.003639
88.806315,150,1773.325702
105.583321,150,1773.658211
89.931192,150,1773.984702
77.377921,150,1838.25987
113.506324,150,1838.58944
89.620997,150,1838.921194
