# {"t_start": 1606292702.806766, "env_id": "antgoal-v0"} 
r,l,t
89.5842,150,836.49035
87.447709,150,836.954763
89.898538,150,837.368397
90.014335,150,837.754933
83.131639,150,838.14469
76.797152,150,838.524154
89.840356,150,838.917189
89.492907,150,839.307925
84.622871,150,839.682212
84.9359,150,840.255334
79.628423,150,1678.836107
71.496812,150,1679.322851
78.048562,150,1679.722481
78.876665,150,1680.101672
80.370335,150,1680.490528
79.148864,150,1680.933532
80.254331,150,1681.373681
79.081414,150,1681.842155
79.244271,150,1682.311883
80.233026,150,1683.122961
90.008879,150,2515.606079
89.911072,150,2515.998494
87.671689,150,2516.410575
89.968882,150,2516.948952
89.992519,150,2517.450542
89.838733,150,2517.889487
89.950785,150,2518.273277
90.030783,150,2518.684799
89.997354,150,2519.158801
90.051482,150,2519.590102
83.204249,150,3364.640404
89.643672,150,3365.12268
89.866094,150,3365.616018
77.18567,150,3366.116393
80.22044,150,3366.604612
91.573586,150,3367.086123
89.776774,150,3367.564161
89.832062,150,3368.059507
85.568692,150,3368.554496
89.811033,150,3369.045585
90.030068,150,4305.733093
89.889243,150,4306.213065
89.668456,150,4306.78505
89.515516,150,4307.285714
69.037244,150,4307.885824
78.463775,150,4308.449408
89.845087,150,4308.99799
89.714723,150,4309.636138
89.446668,150,4310.253158
79.373478,150,4310.96514
77.2554,150,5377.406738
69.367411,150,5377.918418
77.897784,150,5378.49404
89.246188,150,5379.120754
88.73964,150,5379.794427
77.361584,150,5380.410665
89.70754,150,5380.940135
88.755033,150,5381.480313
77.143228,150,5382.063864
77.499398,150,5382.5698
101.490245,150,6387.978106
88.60452,150,6388.361
101.833789,150,6388.840653
100.102309,150,6389.220967
78.038525,150,6389.614998
88.350364,150,6390.001907
89.825218,150,6390.378995
89.806452,150,6390.765378
101.210295,150,6391.151422
90.753889,150,6391.627965
89.756896,150,7235.389067
64.260293,150,7235.771342
77.420073,150,7236.155416
89.989706,150,7236.648616
83.343668,150,7237.073456
65.978637,150,7237.492936
56.172729,150,7237.886483
83.340315,150,7238.276319
82.052041,150,7238.669722
53.079452,150,7239.057909
87.518283,150,8159.61767
76.993855,150,8160.100041
76.517895,150,8160.590703
90.092626,150,8161.063967
78.334146,150,8161.563695
89.84048,150,8162.234496
77.976569,150,8162.869582
77.837184,150,8163.481494
89.879889,150,8164.05112
83.885578,150,8164.548736
76.355227,150,9086.596545
90.039792,150,9086.998657
89.80354,150,9087.457106
94.022108,150,9087.944305
63.769924,150,9088.446758
63.30979,150,9088.917065
62.66403,150,9089.395199
69.369394,150,9089.889518
76.221602,150,9090.405333
90.020072,150,9090.910702
89.851579,150,9983.219293
89.804187,150,9983.762261
88.786889,150,9984.467661
88.641011,150,9984.939573
90.0375,150,9985.372913
88.529464,150,9985.836362
89.022343,150,9986.391982
89.549589,150,9986.822435
86.16851,150,9987.255639
89.591277,150,9987.690282
89.76681,150,10896.959536
89.728869,150,10897.416503
89.894876,150,10897.932115
77.899229,150,10898.490157
77.475734,150,10899.103484
89.824357,150,10899.690024
77.591991,150,10900.241698
89.868815,150,10900.753424
72.115937,150,10901.263316
77.465515,150,10901.776384
89.359152,150,11761.362452
89.028869,150,11761.840269
90.13554,150,11762.315618
89.944629,150,11762.796629
90.007734,150,11763.263203
89.986171,150,11763.730421
90.021867,150,11764.205748
89.929932,150,11764.612982
88.367837,150,11765.006871
90.660305,150,11765.393147
50.22505,150,12608.373399
88.881443,150,12608.76334
63.319977,150,12609.162866
89.108977,150,12609.56456
88.887429,150,12609.967294
76.189134,150,12610.393371
88.882528,150,12610.99789
88.832081,150,12611.521205
85.183181,150,12611.986533
75.944298,150,12612.63066
70.316235,150,13457.15173
81.470945,150,13457.522146
87.56484,150,13457.907094
89.276074,150,13458.282459
89.591558,150,13458.666546
77.093443,150,13459.076358
62.194062,150,13459.500249
77.426799,150,13459.97915
90.015594,150,13460.48777
88.867302,150,13461.016596
90.041578,150,14327.431207
90.135849,150,14327.813627
90.06607,150,14328.189629
78.22635,150,14328.574123
89.997847,150,14328.957543
63.990982,150,14329.344495
89.999699,150,14329.725655
