# {"t_start": 1606291707.186438, "env_id": "antgoal-v0"} 
r,l,t
90.007132,150,768.289116
89.976261,150,768.65404
90.004934,150,769.012176
89.874474,150,769.375677
89.933113,150,769.727644
90.020422,150,770.12468
90.089406,150,770.518338
90.011131,150,770.97179
89.937656,150,771.426348
90.015861,150,771.884377
90.013329,150,1604.565519
89.949354,150,1605.01113
90.065731,150,1605.450642
90.012162,150,1605.845647
79.422058,150,1606.212204
89.861094,150,1606.589965
89.959815,150,1607.030402
90.010333,150,1607.500365
89.862419,150,1607.955566
90.028294,150,1608.569945
89.839159,150,2443.97457
89.957676,150,2444.466033
90.067476,150,2444.984638
89.94733,150,2445.503188
90.078528,150,2446.050805
89.966966,150,2446.541099
89.959482,150,2447.029235
90.007402,150,2447.51999
90.022364,150,2448.080107
89.867734,150,2448.514841
89.91165,150,3297.610215
90.002549,150,3298.018973
90.004404,150,3298.407542
89.947684,150,3298.796326
90.040931,150,3299.189693
90.008957,150,3299.652458
90.15227,150,3300.106115
90.028107,150,3300.577225
90.092352,150,3301.043113
89.970059,150,3301.526066
90.057574,150,4164.187536
90.042666,150,4164.666957
90.141214,150,4165.154588
90.007683,150,4165.630228
90.00449,150,4166.17872
89.874078,150,4166.809522
89.946341,150,4167.303372
90.044573,150,4167.79141
90.025197,150,4168.278138
89.982088,150,4168.758569
90.018828,150,5045.18352
90.048546,150,5045.788233
89.918288,150,5046.442746
90.042488,150,5046.952849
89.953784,150,5047.660693
89.994575,150,5048.241428
89.935611,150,5048.8155
89.863426,150,5049.40044
89.955012,150,5049.986128
89.972049,150,5050.493117
89.99615,150,6107.007063
89.928287,150,6107.697673
90.140854,150,6108.407534
90.018395,150,6109.1088
89.948158,150,6109.69544
90.017492,150,6110.264176
89.926827,150,6110.827272
89.92067,150,6111.407596
89.934632,150,6111.947885
89.904897,150,6112.418773
89.945997,150,7161.843509
89.964271,150,7162.361662
89.988256,150,7162.903325
90.112908,150,7163.467265
90.041042,150,7163.913453
89.897171,150,7164.288425
89.984601,150,7164.681709
90.11597,150,7165.141333
89.970606,150,7165.53242
89.982595,150,7165.941716
90.067298,150,8024.507515
89.947188,150,8024.875059
89.976563,150,8025.243078
90.026425,150,8025.609837
89.985495,150,8025.984041
90.009265,150,8026.364759
90.012221,150,8026.741032
89.88599,150,8027.11172
89.93199,150,8027.471072
90.043317,150,8027.831103
89.64602,150,8910.394743
89.576617,150,8910.905201
76.697883,150,8911.380012
89.599282,150,8911.87209
89.438266,150,8912.36783
89.955962,150,8912.854427
89.926078,150,8913.290883
89.978428,150,8913.766673
89.98229,150,8914.290356
90.044564,150,8914.735208
89.992536,150,9827.399159
89.964758,150,9827.909329
89.898071,150,9828.402102
89.934564,150,9828.925405
89.898525,150,9829.469249
77.239,150,9829.999374
77.456645,150,9830.601113
80.183054,150,9831.189646
89.910897,150,9831.72158
76.983449,150,9832.282051
89.945716,150,10733.448779
89.914771,150,10733.883879
89.916377,150,10734.293111
89.976117,150,10734.716199
89.999458,150,10735.136395
90.028218,150,10735.544936
89.929727,150,10735.945365
89.908792,150,10736.354378
90.013722,150,10736.767411
89.963865,150,10737.172016
90.03932,150,11650.352454
89.938006,150,11650.854233
90.02763,150,11651.347774
90.161078,150,11651.847013
89.427591,150,11652.342545
90.011774,150,11652.834481
89.970625,150,11653.329841
89.282737,150,11653.835487
90.01871,150,11654.332892
89.339609,150,11654.82919
90.028092,150,12538.101305
89.997121,150,12538.464225
90.017448,150,12538.83802
89.949206,150,12539.219629
90.077801,150,12539.593891
89.905046,150,12539.959089
89.946838,150,12540.35018
90.107075,150,12540.905465
90.02892,150,12541.297222
89.039629,150,12541.691333
89.551527,150,13378.903855
90.173207,150,13379.28774
90.060874,150,13379.793888
89.97193,150,13380.180056
89.518918,150,13380.529073
89.309989,150,13380.94588
90.004242,150,13381.37733
90.007887,150,13381.815264
89.960012,150,13382.288261
90.00411,150,13382.84524
90.063122,150,14234.407338
63.523039,150,14234.927147
89.257798,150,14235.556521
90.043336,150,14235.982909
89.083563,150,14236.372515
89.951363,150,14236.785699
90.083828,150,14237.234915
90.055594,150,14237.624076
89.348551,150,14237.971485
89.949612,150,14238.415796
89.937474,150,15092.657868
89.97094,150,15093.073451
90.146572,150,15093.477562
89.949356,150,15093.951504
