#{"t_start": 1611588310.231822, "env_id": null}
r,l,t
118.464365,150,366.227265
128.494247,150,439.133577
91.782895,150,511.869589
90.285058,150,582.744053
90.428105,150,652.181751
92.264786,150,723.088503
83.505249,150,796.894268
88.878896,150,869.98559
92.860307,150,943.05712
90.160881,150,943.435055
117.483686,150,1017.433174
109.37249,150,1017.824793
91.640445,150,1091.140889
84.445771,150,1091.526994
80.015892,150,1165.299112
104.441975,150,1165.678467
117.101775,150,1239.674382
92.646031,150,1240.05782
118.051405,150,1240.438585
99.311419,150,1240.824547
88.738995,150,1315.324038
85.558001,150,1315.707592
97.415231,150,1316.088241
88.704828,150,1316.468797
94.594762,150,1316.846429
77.517222,150,1390.665776
75.371661,150,1391.049503
72.667822,150,1391.434419
106.123701,150,1391.807862
86.845403,150,1392.188542
86.090022,150,1464.745612
139.190991,150,1465.117805
100.124052,150,1465.489469
105.893572,150,1465.862608
95.533813,150,1466.235032
131.988328,150,1538.965732
84.641334,150,1539.342451
102.624368,150,1539.721542
100.846966,150,1540.098452
101.158059,150,1540.471562
100.615584,150,1613.052516
120.113112,150,1613.424998
136.528516,150,1613.799724
128.333595,150,1614.166886
101.666246,150,1614.539459
112.370094,150,1614.945588
118.990007,150,1687.452339
96.235715,150,1687.828187
114.721345,150,1688.203215
94.774553,150,1688.578106
105.438036,150,1688.952773
118.946966,150,1689.361308
119.212592,150,1689.742017
126.117651,150,1761.83944
116.251977,150,1762.213145
108.468927,150,1762.59187
105.434511,150,1762.968242
99.903789,150,1763.341333
90.861497,150,1763.753424
121.153123,150,1764.120338
99.680209,150,1764.496731
110.646082,150,1837.58836
108.949868,150,1837.958588
110.572687,150,1838.335167
119.045035,150,1838.705175
103.687528,150,1839.080964
121.984322,150,1839.485935
142.202727,150,1839.85765
114.749359,150,1840.226827
113.482425,150,1912.732317
95.367755,150,1913.109091
114.793218,150,1913.486127
114.596042,150,1913.859516
116.395936,150,1914.230486
139.110786,150,1914.63918
110.85923,150,1915.013537
120.631582,150,1915.382682
107.802657,150,1915.751348
121.544667,150,1988.607925
96.072391,150,1988.987514
103.958004,150,1989.363761
102.60979,150,1989.744095
120.565729,150,1990.121403
120.2918,150,1990.529546
113.807735,150,1990.907473
95.304009,150,1991.282168
103.704948,150,1991.659907
119.376332,150,1992.029405
118.357289,150,2064.261303
118.176944,150,2064.635136
125.228674,150,2065.007818
109.253717,150,2065.38408
125.963145,150,2065.756792
119.491154,150,2066.171087
119.783957,150,2066.546127
116.147662,150,2066.915929
112.590847,150,2067.288
97.510281,150,2067.66605
115.268553,150,2068.056803
90.484907,150,2140.624515
122.945997,150,2141.018595
105.050227,150,2141.422113
89.407942,150,2141.816926
100.021543,150,2142.20794
105.157619,150,2142.62089
120.626999,150,2143.002429
122.277333,150,2143.374818
128.783977,150,2143.746381
113.375877,150,2144.12455
99.710764,150,2144.510369
86.756458,150,2217.367944
109.37945,150,2217.741066
112.042054,150,2218.117724
127.346012,150,2218.490324
115.455382,150,2218.8682
108.874632,150,2219.277758
95.070685,150,2219.649029
89.184351,150,2220.022452
112.511698,150,2220.390358
110.567163,150,2220.764353
75.895685,150,2221.136166
87.767852,150,2221.548828
124.997918,150,2294.663878
122.91752,150,2295.040336
117.250876,150,2295.413766
115.923818,150,2295.787332
123.03281,150,2296.158276
109.923577,150,2296.570093
76.636703,150,2296.94204
94.94343,150,2297.32037
121.43156,150,2297.692985
118.256877,150,2298.067775
106.685447,150,2298.440753
115.847734,150,2298.846589
95.372922,150,2299.21737
102.525676,150,2372.149668
129.811607,150,2372.546719
114.396371,150,2372.928697
59.343216,150,2373.312516
127.151493,150,2373.677933
117.680088,150,2374.077283
85.034232,150,2374.449059
119.825383,150,2374.815438
101.725081,150,2375.188072
125.984343,150,2375.558773
88.317247,150,2375.936454
146.853941,150,2376.338144
102.294345,150,2376.709612
91.425871,150,2377.095843
101.524957,150,2449.846994
81.592984,150,2450.220964
104.436713,150,2450.595332
145.605114,150,2450.961384
116.738098,150,2451.340788
97.504691,150,2451.755652
103.297711,150,2452.127987
92.656398,150,2452.563888
116.583622,150,2452.938307
108.714774,150,2453.317594
90.456008,150,2453.69773
