#{"t_start": 1593766407.3542745, "env_id": null}
r,l,t
3.390321,100,20.980107
2.805526,100,21.083901
2.701097,100,21.186862
4.727678,100,21.292543
3.13949,100,21.397787
2.018071,100,21.502103
2.769898,100,21.606081
2.953596,100,21.711511
2.551692,100,21.816767
2.698095,100,21.920771
2.832119,100,22.661198
11.917613,100,22.767658
1.900253,68,22.838098
2.329462,100,22.941531
2.45003,100,23.045703
2.1187,100,23.150125
2.788451,100,23.253183
2.988609,100,23.357546
3.03063,100,23.46149
2.317715,100,23.565299
2.503358,100,46.20587
2.538893,100,46.311046
2.383791,100,46.415037
5.995437,100,46.518255
3.272441,100,46.621993
2.469885,100,46.725625
2.648324,100,46.829385
2.854374,100,46.932909
2.881059,100,47.03703
2.280161,100,47.140293
3.158194,100,47.307988
2.655317,100,47.410202
2.849797,100,47.513366
3.675506,100,47.61595
2.5848,100,47.719578
3.459805,100,47.822599
3.621326,100,47.927019
1.685002,100,48.029928
2.483613,100,48.133308
2.167027,100,48.235659
2.875292,100,70.483776
3.089049,100,70.586831
3.844692,100,70.689335
1.915994,100,70.793046
4.568486,100,70.89607
3.268938,100,70.998317
2.568572,100,71.101076
3.211552,100,71.204172
4.159498,100,71.306841
2.677616,100,71.410313
3.29145,54,71.530151
3.314402,100,71.632539
4.373903,100,71.73582
3.266321,100,71.839049
3.367513,100,71.942491
5.529409,100,72.04588
2.653014,100,72.149448
3.133417,100,72.253604
3.156337,100,72.357751
3.128763,50,72.410004
3.298537,100,72.512382
2.527297,100,94.552023
6.350929,100,94.65554
2.638697,43,94.700174
3.293461,100,94.80297
3.633455,100,94.906249
3.981964,100,95.010863
12.883016,100,95.114237
4.472231,100,95.218358
4.181149,100,95.321934
3.622975,76,95.400552
3.197882,100,95.504791
2.200375,38,95.607974
3.124121,100,95.711561
5.968576,100,95.816294
3.392697,100,95.919781
3.620501,100,96.02304
2.634068,100,96.127676
3.387147,100,96.23226
3.584409,49,96.283601
5.228631,100,96.386855
12.165198,100,96.490845
3.059324,100,96.594301
15.911458,100,118.552578
4.125161,76,118.63153
4.402134,100,118.734559
3.020007,100,118.837626
2.46727,100,118.94181
3.012603,100,119.044518
3.93017,100,119.148451
7.22592,100,119.252037
5.052523,100,119.358354
4.557332,100,119.462533
2.120048,31,119.494955
3.659128,100,119.662618
3.707078,100,119.766714
2.926079,100,119.870843
3.964731,100,119.974401
3.522063,100,120.079194
8.529727,100,120.182811
3.582498,100,120.286222
4.676947,100,120.39052
3.421447,100,120.494028
5.467865,100,120.597085
3.64461,100,142.713475
3.408728,100,142.816371
9.059817,100,142.919831
2.183969,92,143.015133
9.852312,100,143.117884
4.230119,100,143.221978
4.043385,100,143.326422
3.900416,100,143.428989
6.998528,100,143.531875
3.486496,100,143.635542
5.28637,100,143.801133
3.086287,48,143.850955
3.469844,100,143.953724
4.960575,100,144.058161
3.874093,100,144.162113
4.396711,68,144.232344
3.834202,100,144.336569
3.22559,100,144.440919
3.432932,100,144.544569
3.842291,100,144.647717
3.408076,100,144.751336
3.627367,100,166.585985
4.013289,100,166.688923
3.290278,100,166.793051
4.768007,100,166.895851
3.027176,100,166.998819
4.094893,100,167.102871
5.178081,100,167.206216
7.025216,100,167.308776
5.609644,100,167.4133
4.292746,100,167.517476
3.612426,100,167.684576
4.548972,100,167.787141
3.768468,100,167.891333
6.552553,100,167.995166
5.373536,100,168.098448
5.038396,100,168.201505
4.111086,100,168.306834
6.683541,88,168.397849
4.770325,100,168.501655
6.585242,100,168.604744
6.157081,100,190.675614
5.965797,100,190.778857
6.517004,100,190.881926
3.836602,100,190.985717
3.954186,100,191.088819
3.982771,100,191.191293
7.282065,100,191.293793
3.605454,100,191.397396
4.499822,100,191.501114
8.336529,100,191.604219
5.658976,100,191.770746
4.338831,100,191.873987
4.288669,100,191.97701
8.008516,94,192.074347
1.666326,26,192.102389
4.152621,100,192.205401
4.061612,100,192.310064
4.906099,100,192.413103
6.364101,100,192.516389
4.206837,100,192.618491
6.181704,100,192.72219
4.998742,100,214.728735
2.185794,39,214.769269
4.896592,100,214.873376
5.022493,100,214.975519
4.2452,100,215.078992
3.641296,100,215.182101
3.687286,100,215.284482
4.561389,100,215.388248
6.975253,100,215.49194
6.276926,100,215.595673
5.834914,100,215.762887
5.333482,100,215.865808
3.609273,100,215.969278
7.180263,100,216.072982
7.874727,100,216.176309
4.787545,100,216.27977
4.976118,100,216.383112
6.316537,100,216.485015
4.517077,100,216.587451
4.596571,100,216.690615
6.815593,100,216.793853
4.248321,100,238.871731
5.846701,100,238.97478
4.806379,100,239.077953
6.457351,100,239.180734
3.11332,100,239.283356
5.17915,100,239.386299
3.864597,100,239.489458
3.227911,46,239.536851
4.231069,100,239.639588
5.453803,100,239.743343
7.568919,100,239.908497
7.491146,100,240.011101
4.142715,100,240.114367
4.70147,100,240.217374
4.436508,100,240.32077
8.509186,100,240.423402
9.718564,100,240.525949
8.333498,100,240.628348
5.263437,100,240.730955
4.904568,100,240.833589
6.332834,100,240.936705
4.146351,100,263.190933
8.132129,100,263.294856
8.545804,100,263.398784
4.654407,100,263.502388
4.486388,100,263.605525
5.34648,100,263.709318
7.51466,100,263.811542
5.178422,100,263.914831
4.574945,100,264.017958
3.974676,100,264.120155
4.528899,100,264.29237
4.336686,100,264.402098
6.29588,100,264.511702
4.379074,100,264.621687
4.463175,100,264.731416
4.644374,100,264.840778
5.189317,100,264.949537
4.197727,100,265.053062
4.389472,100,265.157011
7.371553,100,265.260746
7.335811,100,287.204465
5.751313,100,287.308543
4.406702,100,287.411958
5.709219,100,287.514546
5.197718,100,287.617128
7.660556,100,287.719863
6.224668,100,287.822882
4.884009,100,287.925544
4.303342,100,288.029389
3.791108,81,288.113174
5.824866,100,288.279065
7.294216,100,288.381833
5.831261,100,288.485669
8.319323,100,288.589247
4.851753,100,288.693485
5.651571,100,288.795678
5.630333,100,288.898657
3.88028,100,289.002221
7.315464,100,289.104781
7.126275,100,289.207859
5.930343,100,311.835091
7.574605,100,311.938527
6.723216,100,312.041362
5.918202,100,312.144146
4.678669,100,312.247108
6.321975,100,312.350027
1.848284,28,312.379225
4.700128,100,312.482029
6.885544,100,312.585721
6.320481,100,312.689928
6.389092,100,312.856532
6.537723,100,312.958321
6.375422,100,313.061369
8.078721,100,313.164097
6.528848,100,313.268194
7.269166,100,313.371394
5.379207,100,313.475428
7.310843,100,313.578186
6.595558,100,313.681615
6.91225,100,313.78537
4.790223,100,313.888518
8.025624,100,336.453784
6.147804,100,336.556506
7.599014,100,336.659907
7.645615,100,336.761924
4.374101,100,336.865172
8.354606,100,336.967546
8.128221,100,337.070224
6.31179,100,337.172966
5.570299,100,337.275934
7.342747,100,337.379684
5.787222,100,337.544397
6.876637,100,337.646325
7.153272,100,337.748576
7.820664,100,337.851561
5.717961,100,337.955465
8.702062,100,338.057927
5.768101,100,338.161188
8.039981,100,338.264068
5.056714,100,338.365928
6.665739,100,338.468604
7.656855,100,361.115851
5.187247,100,361.218899
6.356646,100,361.321796
7.094939,100,361.424727
6.841625,100,361.52686
5.018311,100,361.63044
5.125662,100,361.734842
5.708386,100,361.837997
8.761531,100,361.942082
8.36367,100,362.044823
7.165965,100,362.211635
7.053492,100,362.315413
4.411482,100,362.419147
6.951898,100,362.522745
7.599202,100,362.625588
5.475521,100,362.728749
8.852265,100,362.831986
8.694914,100,362.934926
5.595085,100,363.038354
6.321299,100,363.142282
8.565442,100,385.679528
6.186818,100,385.783023
5.449817,100,385.886146
5.652684,100,385.988866
6.00386,100,386.09206
6.001813,100,386.195172
7.763491,100,386.298415
5.970787,100,386.401029
5.947022,100,386.503663
5.128051,100,386.605961
6.960895,100,386.771646
4.96765,100,386.874488
5.78519,100,386.976701
7.054053,100,387.079339
8.772239,100,387.182386
8.623657,100,387.284132
8.076751,100,387.386776
5.665838,100,387.489334
6.171206,100,387.591947
4.5503,100,387.693959
6.777079,100,410.196622
7.308539,100,410.29943
6.394648,100,410.402034
9.770741,100,410.504519
6.852974,100,410.607069
8.36402,100,410.709355
7.6848,100,410.812119
8.979245,100,410.915403
8.158426,100,411.017266
8.704582,100,411.119886
6.719167,100,411.285825
5.495408,100,411.387952
8.707542,100,411.489856
8.203353,100,411.592925
5.581423,100,411.696145
7.037865,100,411.798873
9.408853,100,411.90151
7.504031,100,412.003066
6.198267,100,412.106345
5.896045,100,412.209295
9.856447,100,434.399688
5.968032,100,434.50239
7.998176,100,434.604678
7.061355,100,434.70625
9.608715,100,434.807818
6.835579,100,434.909052
9.054025,100,435.010559
9.261203,100,435.112108
7.577939,100,435.21398
10.368364,100,435.31493
5.93596,100,435.476967
